"","V1"
"B009PLBLQC-A1RW49IYMTA0ZN",1
"B009PLBLQC-A1SF8GHW4JCB9H",2
"B009PLBLQC-A1SICHTF8746LP",3
"B009PLBLQC-A1SYMI6J2Z20AW",2
"B009PLBLQC-A1T9DIX0KFDIN2",1
"B009PLBLQC-A1TEZIIOYED08N",3
"B009PLBLQC-A1TG871YVTF27I",1
"B009PLBLQC-A1VDVHV7JXVY7E",1
"B009PLBLQC-A1VHOMMP2QPFYP",5
"B009PLBLQC-A1VLJ1VWOQ8JW0",1
"B009PLBLQC-A1W0UHOZ6MEBK1",5
"B009PLBLQC-A1W7Q3GYXASB67",1
"B009PLBLQC-A1XF19W813R28X",5
"B009PLBLQC-A1XID33HWFGRGS",2
"B009PLBLQC-A1XKITRSBM2KAM",1
"B009PLBLQC-A1XO7G71458GQI",3
"B009PLBLQC-A1XRNRL6YCDA9F",3
"B009PLBLQC-A1YILV9ADI3OP9",2
"B009PLBLQC-A1YTDE0F08R8D7",1
"B009PLBLQC-A1YU5M0E5UXQC3",1
"B009PLBLQC-A1YW73W16E20BJ",3
"B009PLBLQC-A1YWVS2RP6AH19",2
"B009PLBLQC-A1ZIYCPX43HR0I",5
"B009PLBLQC-A2083YMNKVNPM3",1
"B009PLBLQC-A20AGZQSW0XKTG",3
"B009PLBLQC-A21ZA7OYGN7HF4",3
"B009PLBLQC-A225VBQ81KF96K",3
"B009PLBLQC-A22T85274JIOJO",1
"B009PLBLQC-A22THNEAS5DAOC",5
"B009PLBLQC-A232PQDOY2NW3A",1
"B009PLBLQC-A23W3Z3H7QXA1A",4
"B009PLBLQC-A23Y8J73TIYTG8",1
"B009PLBLQC-A24R18LUM5TDJT",3
"B009PLBLQC-A24X53REYEPLM4",4
"B009PLBLQC-A25DQP2LCQI62X",1
"B009PLBLQC-A25KE3CEADWE6L",2
"B009PLBLQC-A25YOT9OB2XR3W",2
"B009PLBLQC-A26DW0NYI1948U",1
"B009PLBLQC-A26EPS8ZA568DF",2
"B009PLBLQC-A27V2P8C7WFSAD",3
"B009PLBLQC-A28B1AMHOCQNZ4",5
"B009PLBLQC-A28CK58OM3A08C",1
"B009PLBLQC-A29MSDCMZLZUUK",2
"B009PLBLQC-A2A5P892Y3BDE6",1
"B009PLBLQC-A2AD4RIPRRMCTS",1
"B009PLBLQC-A2BFG8FG2DF1HV",1
"B009PLBLQC-A2BP6HOGPGXRWV",2
"B009PLBLQC-A2CH4106J5BCKQ",1
"B009PLBLQC-A2CUEJ1QSPI5ST",5
"B009PLBLQC-A2DBLHGEWMV5OP",3
"B009PLBLQC-A2DNZNYJA3PZDE",2
"B009PLBLQC-A2ERH9XHKO16R7",5
"B009PLBLQC-A2FGMQVUBNCZQ9",3
"B009PLBLQC-A2FJ748X9GGF1S",3
"B009PLBLQC-A2GGM1RXNR2S5D",1
"B009PLBLQC-A2GLU6UR6T9DLL",3
"B009PLBLQC-A2HN9J6VDNR6EY",4
"B009PLBLQC-A2HNDQ30MQ0WWI",3
"B009PLBLQC-A2HYXZO6AJYZ6W",3
"B009PLBLQC-A2I6UHVC3D913B",2
"B009PLBLQC-A2IICAEURL7GFP",5
"B009PLBLQC-A2IU5565WMXJIJ",3
"B009PLBLQC-A2JFDO98JW9RH6",3
"B009PLBLQC-A2JUMH5BNMDOWK",1
"B009PLBLQC-A2JW3SC6R10NJL",2
"B009PLBLQC-A2L2KWVX1CFUSZ",5
"B009PLBLQC-A2LMXCGMEZL5BK",2
"B009PLBLQC-A2M4SYRYO919FB",1
"B009PLBLQC-A2M8SE10ICSGJ1",1
"B009PLBLQC-A2N1M3KRZKTBF0",5
"B009PLBLQC-A2N7AT7FM41159",2
"B009PLBLQC-A2OAXIVZESU9T8",1
"B009PLBLQC-A2OGGSY7FJS5JP",2
"B009PLBLQC-A2OR93WBWG2DLT",2
"B009PLBLQC-A2PV3Z9J9JWYD6",3
"B009PLBLQC-A2Q88PL7P0XBFU",1
"B009PLBLQC-A2Q92TIISTIWQK",3
"B009PLBLQC-A2QTCJR1MMQKRR",2
"B009PLBLQC-A2QZV7NE40TN0D",1
"B009PLBLQC-A2RN4GFPTYRL1Z",3
"B009PLBLQC-A2S3UETCNJ1XK9",1
"B009PLBLQC-A2SWR4QBK72YUL",1
"B009PLBLQC-A2TN646UXPIOKR",1
"B009PLBLQC-A2TU1EH9RQVZCM",2
"B009PLBLQC-A2U3JG4VA2ZL2H",1
"B009PLBLQC-A2UFH5PRYYD4BF",1
"B009PLBLQC-A2VIYV0VZJIITG",3
"B009PLBLQC-A2VQE7RTM90IF9",1
"B009PLBLQC-A2WKGF2N62RC9Y",4
"B009PLBLQC-A2WMWID7R7W4US",1
"B009PLBLQC-A2X07WT7XD9JHQ",2
"B009PLBLQC-A2XF4SPVHM3868",3
"B009PLBLQC-A2XOKNH6EZ800F",1
"B009PLBLQC-A2Y6TVCDRZSF40",1
"B009PLBLQC-A2YDRHT8DEPVBE",3
"B009PLBLQC-A2YM5I869UXOH6",5
"B009PLBLQC-A2YS2W409TVNHX",2
"B009PLBLQC-A2ZK08NV3VIXK",1
"B009PLBLQC-A2ZQOEZ94LC13J",2
"B009PLBLQC-A2ZX3HYWABJI1D",1
"B009PLBLQC-A300L30JB2H4J7",1
"B009PLBLQC-A30CU1HG63PK8Q",2
"B009PLBLQC-A30QBOK26ARKDD",1
"B009PLBLQC-A316Z0HQII0W6E",1
"B009PLBLQC-A31VMNPWARF5WY",5
"B009PLBLQC-A322ULDIK8KWBE",2
"B009PLBLQC-A3263ZA8J7PTWE",4
"B009PLBLQC-A32MOBF9UU97FD",2
"B009PLBLQC-A33DHC6HH7Z2ZC",1
"B009PLBLQC-A33J9BPHYGWBJO",1
"B009PLBLQC-A33S16UMFG27M7",1
"B009PLBLQC-A33YZWD68B9RFY",1
"B009PLBLQC-A34QTHGW545CG",1
"B009PLBLQC-A34UPJPJL3WB7H",2
"B009PLBLQC-A358YPFAAT2NX0",1
"B009PLBLQC-A35FWWGDZ2KW37",1
"B009PLBLQC-A36TWAR0ULELYY",2
"B009PLBLQC-A36XHPM3EJ50QG",1
"B009PLBLQC-A376T13UN7894M",1
"B009PLBLQC-A37L8R3ZM0VOGQ",1
"B009PLBLQC-A37MDCRZRFXW7Q",3
"B009PLBLQC-A38G02HKDDA1XP",1
"B009PLBLQC-A393VFYTTVIQ9P",1
"B009PLBLQC-A396Y0V9G011G9",3
"B009PLBLQC-A398DK1ULAZW9M",2
"B009PLBLQC-A39XW0DZMRRHMX",3
"B009PLBLQC-A3ADN1M6ERD54M",4
"B009PLBLQC-A3ASKTKUCVJWAJ",5
"B009PLBLQC-A3BIWPYVDPKUG6",1
"B009PLBLQC-A3BVVJEAYH75FW",1
"B009PLBLQC-A3CNZ2843H5BMW",1
"B009PLBLQC-A3CPU3IOM2MADZ",1
"B009PLBLQC-A3CQ8469IE3B8I",1
"B009PLBLQC-A3CWBBVN8A5QR0",1
"B009PLBLQC-A3D9KRUXTQY0P7",4
"B009PLBLQC-A3DDKCAWT7MOV0",4
"B009PLBLQC-A3DKLT8EI379E5",5
"B009PLBLQC-A3EDP2UBAEXYOO",1
"B009PLBLQC-A3EP5STQWE554D",1
"B009PLBLQC-A3EPY98NKBSIT8",2
"B009PLBLQC-A3FSQ8QWJPDLZ2",2
"B009PLBLQC-A3FUBCDFS4D2QX",1
"B009PLBLQC-A3FXY3V827HMVL",2
"B009PLBLQC-A3GOS2FEP0ZAW9",5
"B009PLBLQC-A3GRMGXMCRE8O2",2
"B009PLBLQC-A3HFCLA4XNU7DM",3
"B009PLBLQC-A3HFI82HC7U6V8",1
"B009PLBLQC-A3I2XLEJDXTVXF",3
"B009PLBLQC-A3IE0LI1V5P5WF",5
"B009PLBLQC-A3ISCT4ULEPRWB",3
"B009PLBLQC-A3ISIHN83ZBUF7",1
"B009PLBLQC-A3IWTBQLTIRIL5",5
"B009PLBLQC-A3JW78AYM25HX3",1
"B009PLBLQC-A3JWQ7ZE5PQ7BI",2
"B009PLBLQC-A3K4ZQOQ9LGJ7H",1
"B009PLBLQC-A3KBQC3VWDDTKM",2
"B009PLBLQC-A3KE75GMQUXB3G",1
"B009PLBLQC-A3KRWLUMDSDJ49",1
"B009PLBLQC-A3L414S6ZYUGAU",2
"B009PLBLQC-A3L5Y42CLUOSIU",1
"B009PLBLQC-A3L7LAQ3THPG7K",1
"B009PLBLQC-A3LKHS5WEC0Y9E",3
"B009PLBLQC-A3MB5C95LJ2UGT",5
"B009PLBLQC-A3MYJJLFRSEVOC",1
"B009PLBLQC-A3MYRFVEX8Z1DA",2
"B009PLBLQC-A3NMZQLEGPB5MJ",3
"B009PLBLQC-A3NW5PRFTQRRGL",2
"B009PLBLQC-A3OD6XOCLABULN",1
"B009PLBLQC-A3OWZE3ILAXFRF",1
"B009PLBLQC-A3PDFA332KA8DC",1
"B009PLBLQC-A3PEULDCFL0QQW",4
"B009PLBLQC-A3PORTPGN9YCMU",3
"B009PLBLQC-A3PPQI5WUN27L9",1
"B009PLBLQC-A3PSJBFVVYAP49",1
"B009PLBLQC-A3PY5MJ9KR1TMT",1
"B009PLBLQC-A3Q3SPIZQLUWFV",3
"B009PLBLQC-A3Q76I7C2XN4WD",2
"B009PLBLQC-A3QQWRIV2LEBB5",2
"B009PLBLQC-A3QXSVVN7CUBIV",2
"B009PLBLQC-A3R23QG9ETCQ8Y",4
"B009PLBLQC-A3RVMVH5WL0FUR",2
"B009PLBLQC-A3S6YV8T8ID7EG",1
"B009PLBLQC-A3SEB3M1V9V58V",4
"B009PLBLQC-A3SF89ZK76CBR2",3
"B009PLBLQC-A3T1IE70MBBK11",4
"B009PLBLQC-A3T1WQJBLQUR7J",2
"B009PLBLQC-A3TD45CD1O01D2",3
"B009PLBLQC-A3TGCTBTE1ZGXE",3
"B009PLBLQC-A3TH5UWITAVPWE",3
"B009PLBLQC-A3TNGDVKFM3135",3
"B009PLBLQC-A3TT41FT9ZZWSW",2
"B009PLBLQC-A3U38HMHDT4EL8",1
"B009PLBLQC-A3U8LS28Y4DK1R",1
"B009PLBLQC-A3UKWQS8SRW6IO",1
"B009PLBLQC-A3UTMJJ6V9O6CW",1
"B009PLBLQC-A3VFINAFOCV1E5",1
"B009PLBLQC-A45WNQCPMZ5XE",1
"B009PLBLQC-A479YDEQ7VQI6",1
"B009PLBLQC-A4C3LNR245KD8",2
"B009PLBLQC-A4N1RUZODO5GA",3
"B009PLBLQC-A51Q5HN4VBEBI",1
"B009PLBLQC-A58I8096CPP7Y",5
"B009PLBLQC-A5CAECWFK9Y1X",1
"B009PLBLQC-A5EGFBFOCBYW",1
"B009PLBLQC-A5G3LOG0SSPM5",1
"B009PLBLQC-A5IJ3FLOSHRQ2",1
"B009PLBLQC-A5KFMKD5PV3LB",1
"B009PLBLQC-A5R1NOPYBHCHT",5
"B009PLBLQC-A5UKHDNXM6DBJ",2
"B009PLBLQC-A5YTGBQJ6Z2EO",2
"B009PLBLQC-A6J1O3V44GZRG",3
"B009PLBLQC-A6KFNODL408NZ",3
"B009PLBLQC-A6SC7Y0X6097I",2
"B009PLBLQC-A8ODOIXHLMSYR",1
"B009PLBLQC-A96L5BHB7OJN0",5
"B009PLBLQC-A9I68ONC6BDLO",2
"B009PLBLQC-A9P9OXOAJN1E7",1
"B009PLBLQC-A9Y2HS69ULRQ8",3
"B009PLBLQC-AA73C6TWZ8F25",3
"B009PLBLQC-AAEK5JENL9ETX",5
"B009PLBLQC-AAQDBHPHWGAA9",1
"B009PLBLQC-AASHATUBBJ511",5
"B009PLBLQC-AB39HXPQYD7VN",2
"B009PLBLQC-AB4KOSIIEUYPQ",3
"B009PLBLQC-ABQDN2OREL8O7",3
"B009PLBLQC-AC7JG7W07GSLK",1
"B009PLBLQC-ACJ1IEDPXLSJB",3
"B009PLBLQC-AD1KCSP22RY4Z",1
"B009PLBLQC-ADI3CQQ5KF958",1
"B009PLBLQC-ADM99VLX6ECN2",2
"B009PLBLQC-AEGKDNOV5NQDU",1
"B009PLBLQC-AFGZ8QZ1YA7YS",1
"B009PLBLQC-AFQUOMO4QPN35",2
"B009PLBLQC-AGZOELA43NKQ3",1
"B009PLBLQC-AH6O18RXY9H9G",1
"B009PLBLQC-AHBX4Z6SJVWHA",4
"B009PLBLQC-AHF2L63NACL6Z",3
"B009PLBLQC-AJ2D1EIIJFMQ6",3
"B009PLBLQC-AJN0KP6KA32XE",1
"B009PLBLQC-AJSKH90RKH63N",1
"B009PLBLQC-AJWXREUN94Y70",3
"B009PLBLQC-AKIV7EZZTXZ7I",1
"B009PLBLQC-AKM6D3CLNGOCX",5
"B009PLBLQC-AL41B0IQDF127",1
"B009PLBLQC-AL9JBE3XX9SNH",4
"B009PLBLQC-ALCLC1V8R766M",4
"B009PLBLQC-ALOJLHE8MBUTN",1
"B009PLBLQC-ALP7EFYDT1BXY",2
"B009PLBLQC-ALQ68PVYYJILC",1
"B009PLBLQC-ALVUQ20Y4ZU3N",1
"B009PLBLQC-ALZIH6JGCGDIB",3
"B009PLBLQC-AM2TS8ISNZG9J",1
"B009PLBLQC-AM5UWW1Y2VON4",1
"B009PLBLQC-AMWZRYHBMHWNX",2
"B009PLBLQC-AMZQS30BVGTK1",3
"B009PLBLQC-AN3A5N45TEQ21",4
"B009PLBLQC-ANQUTLYTPHYR8",1
"B009PLBLQC-AO0CJ2O5ZG9UC",2
"B009PLBLQC-AO6W812WW0PXY",1
"B009PLBLQC-AORVR8HU7ZRSG",2
"B009PLBLQC-APAFVT2BJ10N4",1
"B009PLBLQC-APCH5FP1PCFKB",1
"B009PLBLQC-AQ0U352GHG6CM",2
"B009PLBLQC-AQ7DT2ML1ESHX",1
"B009PLBLQC-AQR7E9B5ASQDH",1
"B009PLBLQC-AQZUXYKLBGWZZ",1
"B009PLBLQC-AR5NVGPFVT0Z4",2
"B009PLBLQC-AR9KNO9829SER",5
"B009PLBLQC-ARHN4OQ53GF4B",2
"B009PLBLQC-ARZ2FXJTVUZ5X",1
"B009PLBLQC-ASV45KOH2AXCV",2
"B009PLBLQC-AT8NTB1UCRWJA",1
"B009PLBLQC-ATKKLOXNLCK5E",3
"B009PLBLQC-AU4SSQCZ5T2LE",2
"B009PLBLQC-AUDP2HPA9C6A4",2
"B009PLBLQC-AUHVBRIC5S1WN",2
"B009PLBLQC-AUTKDS9WHCNM3",3
"B009PLBLQC-AVJE0LO4PF4ZO",1
"B009PLBLQC-AVSVWNZLS711V",1
"B009PLBLQC-AVXJME3DWKCXD",1
"B009PLBLQC-AX3OVOHUPJM1M",2
"B009PLBLQC-AXDJ66LXCL4G3",1
"B009PLBLQC-AXJUMNHIQ54OP",2
"B009PLBLQC-AZLAFMO5E4W4W",5
"B009PLBLQC-AZTJSS426XZZ8",2
"B009PLBLQC-AZYSFHKFUCRT2",3
"B009PLBLQC-AZZSOBXZCVJTW",2
"B009QSR1MW-A12LQ9SDW8QLOK",5
"B009QSR1MW-A12U77M13VJX7Z",2
"B009QSR1MW-A14ZBTRES1LYT8",4
"B009QSR1MW-A18J8LTASEZOGV",1
"B009QSR1MW-A1I4U4DOIQ619O",3
"B009QSR1MW-A1KJEZOK7EBDJ9",3
"B009QSR1MW-A1OAC3EI0A03EL",5
"B009QSR1MW-A1WMUSX2GBZJTY",1
"B009QSR1MW-A1X0W8AJ3MQMNN",4
"B009QSR1MW-A230D2VAZ9ES4M",3
"B009QSR1MW-A23C2D34SJVNLJ",1
"B009QSR1MW-A25OM4P73L5W8H",5
"B009QSR1MW-A27SEGWT3D79BX",5
"B009QSR1MW-A27SYBJHO4NHW2",3
"B009QSR1MW-A2A942D1AG87PT",5
"B009QSR1MW-A2BG9VLO3K5PT5",5
"B009QSR1MW-A2EZK6Z2JX94ZL",3
"B009QSR1MW-A2HII9GU24RVDF",1
"B009QSR1MW-A2INGK8IB98MPS",5
"B009QSR1MW-A2JBKZV3G0BZA0",5
"B009QSR1MW-A2MW3MJC64OCCV",1
"B009QSR1MW-A2PDJOUXLLMR6B",5
"B009QSR1MW-A2VT1Q1K42B8V7",1
"B009QSR1MW-A2ZOXDNLLAJ9IW",1
"B009QSR1MW-A34ZLLUU81H08M",2
"B009QSR1MW-A3A2L72QGH7AYS",3
"B009QSR1MW-A3D1OHXLEX34CJ",5
"B009QSR1MW-A3EB7BRC7RBOOV",4
"B009QSR1MW-A3IZLUFQUS1TEE",5
"B009QSR1MW-A3JUPE0D5U4CS7",1
"B009QSR1MW-A3MMQWNM0OFJ8E",5
"B009QSR1MW-A3MSGR1YOJON8U",5
"B009QSR1MW-A3VZI4QMS2825S",1
"B009QSR1MW-AAWJ7KZCHMXGQ",5
"B009QSR1MW-AFDKZ3N3B3X4M",1
"B009QSR1MW-AM83YCIKDXTDZ",5
"B009QSR1MW-ANW88NZ9XETG",5
"B009QSR1MW-AQ2GSZ7GV3TFZ",1
"B009QSR1MW-AQUP636ML1GMX",1
"B009QSR1MW-ASB7GLU78E86R",1
"B009QSR1MW-ATTH0DGHWB7AK",1
"B009QSR1MW-AV501OZ0T4LP1",1
"B009QSR1MW-AYE00Z4C7YU1X",3
"B009QZH49K-A10HQMOZNDBFQG",3
"B009QZH49K-A10TAB22R33I7E",1
"B009QZH49K-A11YAGMRSX402Z",5
"B009QZH49K-A149CFMI7R7JDD",1
"B009QZH49K-A14N1Y38APEXZV",5
"B009QZH49K-A17LGD3LCXIRDG",5
"B009QZH49K-A17LPRXSNWPDYX",2
"B009QZH49K-A181R136BVB1RM",5
"B009QZH49K-A183UUDZYUT6LM",5
"B009QZH49K-A18EKJH3YH76XL",3
"B009QZH49K-A1A17U4IA06MS",3
"B009QZH49K-A1BTSUSNBLSY19",1
"B009QZH49K-A1C0R88UGRY7X3",5
"B009QZH49K-A1CLWRUDZDFR33",3
"B009QZH49K-A1CXJBXGA61IG5",2
"B009QZH49K-A1DNTXDK2KIZ1H",5
"B009QZH49K-A1DOEXIVGP0TJ5",2
"B009QZH49K-A1EOXWQ351S4RE",2
"B009QZH49K-A1FF6DOPM4BXGB",3
"B009QZH49K-A1G2ULJA93JDDZ",1
"B009QZH49K-A1HFXHRRWPNWV5",1
"B009QZH49K-A1KPF6RP25091U",3
"B009QZH49K-A1L4AY8X7QETV5",4
"B009QZH49K-A1MN1KGHVWQHKK",1
"B009QZH49K-A1NGE7L3TX6S5W",4
"B009QZH49K-A1OPUGVBCOZX4X",1
"B009QZH49K-A1P30VXKWXMCCM",2
"B009QZH49K-A1QVJXEMERL0RS",4
"B009QZH49K-A1RET1CSW04FEI",1
"B009QZH49K-A1RQA300MOSSM7",3
"B009QZH49K-A1RZXPWG8TM29X",1
"B009QZH49K-A1S0999SRCF0KK",1
"B009QZH49K-A1THUDGHLX51DJ",1
"B009QZH49K-A1UK5T7YA4CRL3",5
"B009QZH49K-A1W2ZA80QL8CT2",2
"B009QZH49K-A1YLSRFCLWYRS5",5
"B009QZH49K-A1YSFV1NKO5CXP",3
"B009QZH49K-A21JDJJ5CZ3T65",3
"B009QZH49K-A21PWFG0O94P15",4
"B009QZH49K-A229O6XXPV3BW8",1
"B009QZH49K-A229XPQI2PP925",5
"B009QZH49K-A23BSII9DWPIE",4
"B009QZH49K-A23MYJW6X24QO5",1
"B009QZH49K-A24TPS6IYW3I42",1
"B009QZH49K-A250FAFW5H1JOJ",1
"B009QZH49K-A26544WU2BS8PY",3
"B009QZH49K-A285J5SPT19E4S",3
"B009QZH49K-A2BUWCMO8CNPI6",3
"B009QZH49K-A2BVL36DHOA4L0",5
"B009QZH49K-A2CLQJRWAVXSL5",1
"B009QZH49K-A2EQKVQ2TQWK1Z",4
"B009QZH49K-A2HLJDLR4W7ILI",1
"B009QZH49K-A2HXZUMHT3O1Y1",2
"B009QZH49K-A2IE0RCAP5W0CY",3
"B009QZH49K-A2KHMQQ2JDPM4I",5
"B009QZH49K-A2LPU5K7JTSBXN",3
"B009QZH49K-A2MF601EKPYZPC",4
"B009QZH49K-A2NJIQFWVYFOGN",3
"B009QZH49K-A2NZUI07G5MPHF",5
"B009QZH49K-A2PVPCWKCS70DU",1
"B009QZH49K-A2Q0HM9WLH8VU7",1
"B009QZH49K-A2QMJPFALVK0FD",3
"B009QZH49K-A2RYIOG9COG637",1
"B009QZH49K-A2T6HB78RF37Z4",1
"B009QZH49K-A2TKYX20VCMSO0",3
"B009QZH49K-A2UX5BDFT08HEY",4
"B009QZH49K-A2Y08LDTOIKRIZ",3
"B009QZH49K-A2YQD5YU027IH4",3
"B009QZH49K-A2ZO4ZZ4G8BABR",3
"B009QZH49K-A2ZWBL2T0ZE3D1",3
"B009QZH49K-A30SL4U699E4I4",2
"B009QZH49K-A318N3F2F3TDX3",3
"B009QZH49K-A31BP35BO4W9CJ",1
"B009QZH49K-A337FRTLTF320T",3
"B009QZH49K-A33P5565UKWOJA",1
"B009QZH49K-A34CR8OGG82PD8",3
"B009QZH49K-A358URFOM3HM79",3
"B009QZH49K-A35GRXBKTTYD8P",4
"B009QZH49K-A360YOKLY4GMOP",2
"B009QZH49K-A37HVPKGV1LRJY",1
"B009QZH49K-A38QM8OERUG7P",1
"B009QZH49K-A39WZIL64W0M5U",3
"B009QZH49K-A3ABZ39MA4ZR8Y",4
"B009QZH49K-A3B7XEPJVSWTPX",3
"B009QZH49K-A3C4PEM451XDHC",1
"B009QZH49K-A3CA0W1UTYAC34",5
"B009QZH49K-A3DAXCAT0TPXPS",4
"B009QZH49K-A3EA76DUI8P7KC",1
"B009QZH49K-A3ECN4YTABJM52",1
"B009QZH49K-A3FF32029W1UDF",5
"B009QZH49K-A3G7814OO44GZ5",1
"B009QZH49K-A3L342BKOR07XW",4
"B009QZH49K-A3L6G9PVF44MYV",5
"B009QZH49K-A3M8P8BN9FBB6W",3
"B009QZH49K-A3MNSQNGH0JFLV",3
"B009QZH49K-A3MNZ2OAHSE4DB",3
"B009QZH49K-A3PBAI7SLVLSVZ",3
"B009QZH49K-A3PP96G2FCCODP",3
"B009QZH49K-A3QMSOTZLBBI7K",1
"B009QZH49K-A3RC9P54YS539U",4
"B009QZH49K-A3SC2CEZY6E41I",1
"B009QZH49K-A3SMX8DW091UK3",5
"B009QZH49K-A3T0TT1RWBKAWY",2
"B009QZH49K-A3T4XAL8K2G46X",1
"B009QZH49K-A3TX7TIG5OJPCN",4
"B009QZH49K-A3V348EO0V9EXO",1
"B009QZH49K-A3V938M81YLJG1",4
"B009QZH49K-A3VIV32GQFZIFT",1
"B009QZH49K-A4NSK2SEP12IM",5
"B009QZH49K-A5FJOS3FICY0X",3
"B009QZH49K-A5JVA9YGPPQNJ",5
"B009QZH49K-A5W78LLM2H317",5
"B009QZH49K-A7LDDFG0KPQ6J",1
"B009QZH49K-A8C8CXRXAFFQY",1
"B009QZH49K-AD3HLGLUD6BU1",2
"B009QZH49K-AEQO600ZGBX92",1
"B009QZH49K-AFLP9JLJN2BRP",3
"B009QZH49K-AG63TSSLEZWK6",5
"B009QZH49K-AGD7GC4806B1C",4
"B009QZH49K-AGE0HS0SKB451",2
"B009QZH49K-AHXKP7UIFWPND",4
"B009QZH49K-AIF3M1NZM0E34",1
"B009QZH49K-AJXGTDMASWE3U",5
"B009QZH49K-AK398TIJ5PUL6",3
"B009QZH49K-AKH1J2BU9KFRQ",1
"B009QZH49K-ALQVBC19E81LE",4
"B009QZH49K-ALZRX6RD5JAU6",2
"B009QZH49K-AMYD610OH7AP",5
"B009QZH49K-AO53CGT8ZYV31",1
"B009QZH49K-AQ48ZORC27JEZ",1
"B009QZH49K-AR21644KKCRA5",1
"B009QZH49K-ATLV670ADC7QC",3
"B009QZH49K-AU73LACP8TC9H",1
"B009QZH49K-AUPFA4NUE4CY9",1
"B009QZH49K-AV9KH40BBF1K7",5
"B009QZH49K-AW84PCS09MRBO",5
"B009QZH49K-AWHEWEJU532EG",4
"B009QZH49K-AX5KZDSL5EFBM",3
"B009QZH49K-AXB18VOD4YOD2",1
"B009QZH49K-AYUK8BQ9FLD08",1
"B009SAID7U-A11MBWNLF3WUCD",1
"B009SAID7U-A292ABRVMZ0V1R",5
"B009SAID7U-A3W2XGUKP8PZ3D",2
"B009SAID7U-A7CL9NSP6FXCI",4
"B009SAID7U-ANB1DEOFCFPR7",4
"B009SAID7U-AOVAGNEVVW96K",1
"B009SAID7U-APJPJYRXB8QB6",3
"B009SAID7U-AS046B53DTEFU",1
"B009SD576W-A3DU0WC0C14MTG",3
"B009STFEB4-A1ZJEXSPJAVTGW",4
"B009STFEB4-A2OPD5H3FYF2ED",5
"B009STFEB4-A3OY76QMWPX0IP",2
"B009STFEB4-AA0PB96DULVY8",4
"B009VLEXFW-A33S49TYLBHQ9K",5
"B009X2SZRG-A1FLMMMGIP4129",3
"B009X2SZRG-A1R2CM8A1WNW50",3
"B009XUMPMO-A39KY4J2ZAM2HZ",2
"B009XUMPMO-A3LOVXF0GXSMS1",1
"B009XUMPMO-ATEECO8TUW32G",1
"B009YE1GLA-ADKYXJYKEG1MZ",5
"B009YE1GLA-AFZMBBPI2L1BE",2
"B009ZC90P0-A14AISK37Y9IYQ",1
"B009ZC90P0-A15TBUQ62YQ5MT",3
"B009ZC90P0-A1BPM9IFB0GQ07",2
"B009ZC90P0-A1BPRI3GKQG8HP",5
"B009ZC90P0-A1EF51HKQ60YYP",4
"B009ZC90P0-A1IPMSUWTITRKJ",4
"B009ZC90P0-A1LZMUTUQ4N0L7",3
"B009ZC90P0-A2BZ38ZK4S62KG",2
"B009ZC90P0-A2HZZOYG3UTKWS",2
"B009ZC90P0-A2JWGEZ2T8NB5J",4
"B009ZC90P0-A2X681X3UX9PGG",1
"B009ZC90P0-A2X8NBFV1TLVYO",5
"B009ZC90P0-A2XC9THOAEI8OI",3
"B009ZC90P0-A2ZGB7W1DTHALM",2
"B009ZC90P0-A326REA5NBWXHW",1
"B009ZC90P0-A37HHE4RL847GK",4
"B009ZC90P0-A38ZMTJWI1YVBO",2
"B009ZC90P0-A3HVU768ILUAZ0",3
"B009ZC90P0-A3L5Z06C9MM3GL",2
"B009ZC90P0-A3ON5UZ0R71ZYL",2
"B009ZC90P0-A3SO0L3MB47W7M",2
"B009ZC90P0-A3W32C5XTCQJV2",2
"B009ZC90P0-AD3GLVZUPM0VM",1
"B009ZC90P0-AE5Z7C6R9PD5O",1
"B009ZC90P0-AF7FF9PA7VDAD",2
"B009ZC90P0-ALR44F51LMCWK",1
"B009ZC90P0-APIEP64PYR4H",3
"B009ZC90P0-AQ0K0WPB20TVI",3
"B009ZC90P0-AV6RPDJ2C8DES",1
"B009ZC9118-A1AT7MGGD6AZYR",1
"B009ZC9118-A1N9X85OV3E7L8",1
"B009ZC9118-A1NVJAEM7A89X",1
"B009ZC9118-A1V7B52T067K6Y",4
"B009ZC9118-A24UL2XDEPWL9J",1
"B009ZC9118-A2P9Q3SDGYH63I",3
"B009ZC9118-A2UJDV77MPDWOL",1
"B009ZC9118-A2WC2BKAEBB4B0",4
"B009ZC9118-A2WTPXGD80X0B5",1
"B009ZC9118-A32JFNVIMVYWJO",1
"B009ZC9118-A3MLKNR0OQOH1J",3
"B009ZC9118-A9U4XG6ONQ06G",1
"B009ZC9118-AAJAZ2A3BFL8A",3
"B009ZC9118-AD9II5ZSP6Q8R",5
"B009ZC91AY-A1IRLENBIN1TI0",3
"B009ZC91AY-A1O3FDAZQK8FJC",2
"B009ZC91AY-A1PZCNN0SRCPJN",4
"B009ZC91AY-A2HJ2XSORY4HCT",4
"B009ZC91AY-A3DJM348C4SGBI",1
"B009ZC91AY-A3VIAS9QN8ZH9O",1
"B009ZC91AY-ABF17GB6IBIEU",2
"B00A020P2G-A1268JOER23UX",1
"B00A020P2G-A18DVS10WPTN06",3
"B00A020P2G-A1BT6S0ZNBMGM3",2
"B00A020P2G-A1CKOC3311DTQB",1
