"","V1"
"B00008WU9F-A269B3SE3QRM3L",2
"B00008WU9F-A2AM53WU32466F",3
"B00008WU9F-A2APYQ49TQWXU",2
"B00008WU9F-A2BC9Q0TQFXL1O",1
"B00008WU9F-A2BLABVELZVO5E",3
"B00008WU9F-A2CRS8PQTELZ78",1
"B00008WU9F-A2HCE1UR9PSLWI",3
"B00008WU9F-A2J8G2KL7FCPU5",3
"B00008WU9F-A2MWB3NKUFOM53",2
"B00008WU9F-A2PWKRHA9T0AM9",5
"B00008WU9F-A2QIF3E0BW9OZ9",2
"B00008WU9F-A330NG7ZLV54VN",3
"B00008WU9F-A363VK139JAWBJ",2
"B00008WU9F-A3L0JJP08NHPU5",2
"B00008WU9F-A3NIEWT3UT10BL",3
"B00008WU9F-A3UIQBKNOB5MZ2",1
"B00008WU9F-A6695MRT3RCH6",1
"B00008WU9F-A9FV84Z96HJCF",3
"B00008WU9F-AD77RIWTX68BN",5
"B00008WU9F-AE7JKK1PJOBUU",2
"B00008WU9F-AI3NGIN5S9VZ2",2
"B00008WU9F-AJP4X4PSV2Q9E",3
"B00008WU9F-AMMXX3W5G6T3F",3
"B00008WU9F-AU9QZNQ0IT866",5
"B00008WU9F-AUER4BTF1FQ10",3
"B00008WU9F-AXD5B719WVXZD",2
"B00008XEWG-A38FYBEN15MR67",2
"B00009ADDR-A10OXH39S38R1L",3
"B00009ADDR-A10TTC100KYE3E",3
"B00009ADDR-A11ELEEVU9J7BI",5
"B00009ADDR-A124RFZ2NTXMLR",3
"B00009ADDR-A12PPNFMIMUMD1",3
"B00009ADDR-A12YVIB2JZYNFX",3
"B00009ADDR-A149YK6029BT77",3
"B00009ADDR-A14OREWE7PXSXX",3
"B00009ADDR-A15C9YV7AIVH3Q",5
"B00009ADDR-A16PVWWFXAAJFR",3
"B00009ADDR-A16UA5ZUKA0VP2",5
"B00009ADDR-A17EXZEX71ZTMU",3
"B00009ADDR-A17M65VNB2W7JY",3
"B00009ADDR-A18S8X9WKHK9BU",2
"B00009ADDR-A1A8JM1ZF3UZN0",3
"B00009ADDR-A1BJNLVTTB8H2E",3
"B00009ADDR-A1C5DQKPBR4SGM",3
"B00009ADDR-A1CBDN5PLIY2HG",3
"B00009ADDR-A1CBG6N564QQX9",3
"B00009ADDR-A1CUFXGOPWOUTC",3
"B00009ADDR-A1DCOE6PC3T5G7",3
"B00009ADDR-A1FBD9NCPDWGMH",3
"B00009ADDR-A1FW8BEDG7KOQ9",2
"B00009ADDR-A1G2NRXR75FUMQ",3
"B00009ADDR-A1H9MY18J8YF4Z",3
"B00009ADDR-A1HXFONOPSH05W",3
"B00009ADDR-A1JH59T2HEI0VJ",3
"B00009ADDR-A1L6WCIKXSEWTC",3
"B00009ADDR-A1LI12PFQ00T3W",3
"B00009ADDR-A1NGD90IHQGOOQ",3
"B00009ADDR-A1OR4723S4Q5MI",3
"B00009ADDR-A1OVHPHI82YW1V",3
"B00009ADDR-A1P13WD3YX3EP6",3
"B00009ADDR-A1PJUZLR01SWH9",3
"B00009ADDR-A1Q56WFFLGWF1Q",2
"B00009ADDR-A1QEV8RUPFHN0C",3
"B00009ADDR-A1RDHKYB96BL5V",3
"B00009ADDR-A1SO1PGDNVMLXC",5
"B00009ADDR-A1TM9U7VABKG7E",2
"B00009ADDR-A1TW6O4EM41MHG",5
"B00009ADDR-A1UARBNSRK1N2B",3
"B00009ADDR-A1V1KRJXVTXF7G",3
"B00009ADDR-A1V5DQN69XXBQ5",3
"B00009ADDR-A1W159O7RDNF7T",3
"B00009ADDR-A1WNPTU3EUMCSM",3
"B00009ADDR-A1WS6EJTK4Q83J",3
"B00009ADDR-A1X7NELF1APT2W",3
"B00009ADDR-A1XKAYPKHBGGHJ",3
"B00009ADDR-A1XNERDB09852P",4
"B00009ADDR-A1YLX9CWKHF9O5",3
"B00009ADDR-A1YNVTD786KEER",3
"B00009ADDR-A1ZDBXXNUL7VFM",3
"B00009ADDR-A20240MKF0657A",3
"B00009ADDR-A208TSFAVVC67W",3
"B00009ADDR-A20PQW3MQGF0PL",3
"B00009ADDR-A2176TASDAX2B4",3
"B00009ADDR-A22LMYCXTOP3H",3
"B00009ADDR-A22UQVXXF5NGCZ",2
"B00009ADDR-A22WNBFJ02E8A0",3
"B00009ADDR-A23UMXNJ0OAR7O",1
"B00009ADDR-A26XAHZ13E65GH",5
"B00009ADDR-A298HJ3OKHXJQU",3
"B00009ADDR-A298N5U9H55WBK",3
"B00009ADDR-A29JEJU5CMP31O",3
"B00009ADDR-A2AHC4B20AKBOW",5
"B00009ADDR-A2BKFEIAT48NO5",3
"B00009ADDR-A2BT2HIBKCNLWA",3
"B00009ADDR-A2CFG2592N9K0R",1
"B00009ADDR-A2CZBNYG8NIOGA",3
"B00009ADDR-A2D3UF7Q1790QF",3
"B00009ADDR-A2DPY23NWNLSLK",3
"B00009ADDR-A2DSENUXTMP3CR",5
"B00009ADDR-A2E1QR9E7GTJ86",2
"B00009ADDR-A2EN3YG2JE2379",2
"B00009ADDR-A2HBT7XY7G340",2
"B00009ADDR-A2HD92TLEGB5M9",5
"B00009ADDR-A2HVHLDH0O1D1P",4
"B00009ADDR-A2IQDGSHNH18II",3
"B00009ADDR-A2J82DRTHF5KOF",3
"B00009ADDR-A2J9S4ZPGROS06",5
"B00009ADDR-A2JMGPRXAR78GS",1
"B00009ADDR-A2KR4YOCUYK9EU",3
"B00009ADDR-A2L98WRVBZ4TN1",2
"B00009ADDR-A2M9SNVIXZGPBI",3
"B00009ADDR-A2MMWJYB3MR605",3
"B00009ADDR-A2MWFPQETYMBPE",3
"B00009ADDR-A2NOYCDN4MP1LA",3
"B00009ADDR-A2NWIDJJ7SU0JS",3
"B00009ADDR-A2OCWU5Q4ACV5Q",3
"B00009ADDR-A2OIO82AA120O0",5
"B00009ADDR-A2OMY2M5HZR8YW",3
"B00009ADDR-A2PYHVXMVQGNGG",3
"B00009ADDR-A2RG3BHU1G0LRM",3
"B00009ADDR-A2RRTAIX3CRV5W",3
"B00009ADDR-A2S0BWLDN2A1BE",3
"B00009ADDR-A2T9U1EIZYH5UB",3
"B00009ADDR-A2TE4YRAMQ3HEW",3
"B00009ADDR-A2TWNZWRXN5Q01",3
"B00009ADDR-A2UU8ZQPEP6HLK",5
"B00009ADDR-A2Z29F8DCPUTF9",3
"B00009ADDR-A2Z63M867JULS",3
"B00009ADDR-A31DLEU4LMERW3",3
"B00009ADDR-A31G743H4SOVI3",2
"B00009ADDR-A32OJJP8D73L70",3
"B00009ADDR-A34NQRLW1F9JYF",3
"B00009ADDR-A352RWVWPL5A1Y",3
"B00009ADDR-A361VYWK7WFAQJ",3
"B00009ADDR-A38DQRAJIQA0XV",3
"B00009ADDR-A3A7S2AGB8VTE5",3
"B00009ADDR-A3A9NRWW6JZYLV",4
"B00009ADDR-A3BQ37LPS02Y0X",3
"B00009ADDR-A3CQDCJM3BSMT7",3
"B00009ADDR-A3E0R0YA9R0R6G",1
"B00009ADDR-A3E9G03BLIQZKI",3
"B00009ADDR-A3EY9MC311Q5BM",3
"B00009ADDR-A3FITQQEZ9ZDBF",3
"B00009ADDR-A3FNK2IE95AZBW",3
"B00009ADDR-A3FUSC2CRQNG1N",3
"B00009ADDR-A3JN1N61W72T8F",5
"B00009ADDR-A3K7M0YSZAI6M8",3
"B00009ADDR-A3KGRMLHX7POHF",3
"B00009ADDR-A3KTMA5JZMVDHO",3
"B00009ADDR-A3KVK37YBUS26T",3
"B00009ADDR-A3LMR19UEG9H7I",3
"B00009ADDR-A3LNEHQYWOX4ME",3
"B00009ADDR-A3LRL19WD0GR0Y",3
"B00009ADDR-A3LTF14O7HDTSS",3
"B00009ADDR-A3MH0BVR7EWX75",3
"B00009ADDR-A3MOLYHL50MO5E",3
"B00009ADDR-A3NFAGNK30JLLK",3
"B00009ADDR-A3O7GTGVW4MOQR",3
"B00009ADDR-A3OBWGG9RXMM5F",3
"B00009ADDR-A3OOIENWFQCZHL",3
"B00009ADDR-A3PB5WMC4SXZ0M",1
"B00009ADDR-A3PPWWH1CI1GFA",5
"B00009ADDR-A3TDG2ZLDF4IXN",3
"B00009ADDR-A3UUIS4A0L0SUF",3
"B00009ADDR-A3VSRGP3ZVZ2EV",3
"B00009ADDR-A4JUFO59WP1N0",5
"B00009ADDR-A5KAM7KC8TKDI",3
"B00009ADDR-A668ORCW8P1ZI",3
"B00009ADDR-A7F5Y3YA1QJRD",3
"B00009ADDR-A88ZHEBH4VUJZ",3
"B00009ADDR-A8BMC467G9YBW",1
"B00009ADDR-A8EJ25OVTKA4J",3
"B00009ADDR-A90O4D9FLVQE1",3
"B00009ADDR-A9V5294TMM355",3
"B00009ADDR-AA82JT9DSMSCO",5
"B00009ADDR-AAWR42JBWQAR7",3
"B00009ADDR-ABB3GDPNS9TVW",5
"B00009ADDR-ABDLTZYX8R28H",5
"B00009ADDR-ABV6YMT1MJMOH",5
"B00009ADDR-AC8X6N67GA520",3
"B00009ADDR-ACZ24JBZAFNK8",5
"B00009ADDR-ADGP7OMSIHJGM",3
"B00009ADDR-AF5QP770B0715",3
"B00009ADDR-AFSPJULTUUASR",5
"B00009ADDR-AGEGC7TFCK260",3
"B00009ADDR-AGT0X4VKWJT2S",3
"B00009ADDR-AH585Z3GI3TYM",3
"B00009ADDR-AIF9R8YHAF9W",3
"B00009ADDR-AJ276IPAEDMLQ",3
"B00009ADDR-AKU8MFN2FAYD4",3
"B00009ADDR-ALLQDMQQOVLU1",3
"B00009ADDR-ALSN7EZDBD6F1",3
"B00009ADDR-AMGIDXLRV5AH",3
"B00009ADDR-ANNFFJ96D0LH7",3
"B00009ADDR-ANTHGMY8PSLOW",3
"B00009ADDR-APEES1U8BWIOX",3
"B00009ADDR-APH459LMPA854",3
"B00009ADDR-APZ3IPQQLYY50",3
"B00009ADDR-AQ3QTD3DU02IB",3
"B00009ADDR-AR37HKC0JDX94",2
"B00009ADDR-ARFWWOU7IHZV3",3
"B00009ADDR-AS3BCE9K9K8II",3
"B00009ADDR-ASIPVKMP4SQQ",5
"B00009ADDR-ASJOHRJ3BD4IE",3
"B00009ADDR-ASY1XBMYP3A66",3
"B00009ADDR-ASZAK0E6INPJ8",3
"B00009ADDR-AUEXF3DFDO670",3
"B00009ADDR-AV22ZUS0ELONG",3
"B00009ADDR-AV5F2BQ600YXP",3
"B00009ADDR-AVGI7ECFXS3EX",3
"B00009ADDR-AW2L66BFMG9KH",3
"B00009ADDR-AYXO1TLPQO04W",3
"B00009ADDR-AZ4JGW01WA2Y5",3
"B00009OWEV-A1LUSJD2NIED8Z",3
"B00009OWEV-A1QT9WKU6FE57E",3
"B00009OWEV-A1R9LK37I908AG",3
"B00009OWEV-A1YAXQX0I58PA8",3
"B00009OWEV-A3L6Q3MKETJJY0",3
"B0000A1ZMS-A01506301C6BA14YMP5XO",4
"B0000A1ZMS-A109WBGF8RLXK0",2
"B0000A1ZMS-A10IAPU9EGG7Q3",5
"B0000A1ZMS-A1131Y3Q2BQD7S",4
"B0000A1ZMS-A12AA18Q0H1LP",5
"B0000A1ZMS-A12FRR8KNX8698",3
"B0000A1ZMS-A12VZVY2TUC01J",2
"B0000A1ZMS-A12XIXE9S64TF7",4
"B0000A1ZMS-A1385SJK8GLF5M",1
"B0000A1ZMS-A13FUS149AS9DH",3
"B0000A1ZMS-A149SZID08C4LG",5
"B0000A1ZMS-A14KJ7YHH7B2GB",4
"B0000A1ZMS-A14XDC9G9V6993",4
"B0000A1ZMS-A157YENV432MPR",1
"B0000A1ZMS-A16BTESE3NHXBY",5
"B0000A1ZMS-A16KH1P666KRLF",4
"B0000A1ZMS-A171S8P2XSNG6T",5
"B0000A1ZMS-A17MDENLSB728K",4
"B0000A1ZMS-A18G4J7U68TRJR",2
"B0000A1ZMS-A18JZOP0SWG6O5",4
"B0000A1ZMS-A18QV31L1GOQKK",4
"B0000A1ZMS-A18UYTU0R8HDSB",4
"B0000A1ZMS-A1A3YZ3MY03QZE",4
"B0000A1ZMS-A1C9UJY8QJANHO",5
"B0000A1ZMS-A1DJ6FDJL7G26P",5
"B0000A1ZMS-A1DP90MIIWSWK1",4
"B0000A1ZMS-A1FGY08X256475",4
"B0000A1ZMS-A1FTJJ7I8MDZQ5",2
"B0000A1ZMS-A1GBPNAYL09ZVG",4
"B0000A1ZMS-A1H4P99X8WG3HW",4
"B0000A1ZMS-A1H5BHDLFNR3XX",4
"B0000A1ZMS-A1HP7PKPLZD5BV",2
"B0000A1ZMS-A1IAIN0GRJYMI8",4
"B0000A1ZMS-A1II8YTZQ02ZJT",4
"B0000A1ZMS-A1IRZFE7UTQLVL",5
"B0000A1ZMS-A1IXDXYTX5B8LB",5
"B0000A1ZMS-A1JFNZ4UAMEZN3",5
"B0000A1ZMS-A1JZGQODPEZD66",2
"B0000A1ZMS-A1LEESOE2188CV",4
"B0000A1ZMS-A1LLAOHKBCGFD8",4
"B0000A1ZMS-A1MOHRXCNDL2IX",4
"B0000A1ZMS-A1N13DP2DYWVHP",1
"B0000A1ZMS-A1NGS93FVSQE14",4
"B0000A1ZMS-A1OTXRUYFCDJBV",4
"B0000A1ZMS-A1PGQ9XLTJD5SQ",4
"B0000A1ZMS-A1PNER52OX9JZ8",5
"B0000A1ZMS-A1Q0FGCD7Z4UDO",4
"B0000A1ZMS-A1QEJ1GW5WK3TP",4
"B0000A1ZMS-A1QRWPQXYV2JLA",4
"B0000A1ZMS-A1R3BIZR3OFFU6",4
"B0000A1ZMS-A1RBQDT7C79DU0",1
"B0000A1ZMS-A1ROHOW84DQC13",4
"B0000A1ZMS-A1SW87O7XJI740",4
"B0000A1ZMS-A1TETF7LUWM6ZZ",1
"B0000A1ZMS-A1TITZ0AVE5FL8",1
"B0000A1ZMS-A1U4VF15KCSTCX",4
"B0000A1ZMS-A1WP7XSE6DRXQD",2
"B0000A1ZMS-A1XR3XOJXEWEWY",5
"B0000A1ZMS-A1Y091VDWKTZCY",4
"B0000A1ZMS-A1YIZIXRBZKONM",3
"B0000A1ZMS-A1YMCM67YXCW51",5
"B0000A1ZMS-A1YVC5QKH75AZ1",1
"B0000A1ZMS-A1ZAH6I9QM2LVS",3
"B0000A1ZMS-A1ZD2ELBWZFQD2",1
"B0000A1ZMS-A20MCZXZXPQZMG",1
"B0000A1ZMS-A21B8UH94C4U7T",2
"B0000A1ZMS-A21L84QAZ64CIH",4
"B0000A1ZMS-A21YOD2M2UAWYG",5
"B0000A1ZMS-A22FLQ0V0YPMJB",4
"B0000A1ZMS-A22KA6PPG0NNFU",3
"B0000A1ZMS-A22NI2D7FK40N",4
"B0000A1ZMS-A23D91P3V6MAJP",4
"B0000A1ZMS-A23F98MFI6NITP",4
"B0000A1ZMS-A24612O1YUWDSH",3
"B0000A1ZMS-A24OW24G9OV360",5
"B0000A1ZMS-A25AE6AZB1DOUU",1
"B0000A1ZMS-A25KBY4LM0O429",2
"B0000A1ZMS-A25LRVNXQVTQ0O",4
"B0000A1ZMS-A25UZX9E66ZQ1R",3
"B0000A1ZMS-A27VSF7YV6QS73",1
"B0000A1ZMS-A2813ROFBSH3G",5
"B0000A1ZMS-A28C793WKL9TLZ",4
"B0000A1ZMS-A28Z8E13ILKC7O",4
"B0000A1ZMS-A292CL22WHBXQS",3
"B0000A1ZMS-A299GIPUYCOH79",4
"B0000A1ZMS-A29LIGE1V6VT70",4
"B0000A1ZMS-A2A8TRUS42VVRN",4
"B0000A1ZMS-A2AOVD95W0VTRC",4
"B0000A1ZMS-A2BENN2DNBP0K9",4
"B0000A1ZMS-A2BGUS2970TM4T",4
"B0000A1ZMS-A2CB481JKN264F",1
"B0000A1ZMS-A2DX8X3LEBEEFW",2
"B0000A1ZMS-A2F4U7AULIRUS4",3
"B0000A1ZMS-A2FC0RFFS5OBK6",4
"B0000A1ZMS-A2GGG7FLH5BGE7",4
"B0000A1ZMS-A2GRUX4JVJWQ1J",4
"B0000A1ZMS-A2GSNTI4CQ4MSX",4
"B0000A1ZMS-A2GVPSUZL30Y8T",3
"B0000A1ZMS-A2H5HEOD8WF59N",2
"B0000A1ZMS-A2I4KBEA963U0F",4
"B0000A1ZMS-A2IWYTTIMJ3GEV",5
"B0000A1ZMS-A2K0DJQJGTELG8",4
"B0000A1ZMS-A2MUH1D7NPGX3N",4
"B0000A1ZMS-A2MVOK0RFTLDX6",1
"B0000A1ZMS-A2NFN7ZXNGMNNJ",4
"B0000A1ZMS-A2OGJUU7H3204U",5
"B0000A1ZMS-A2OOIFQIWWUCC2",4
"B0000A1ZMS-A2P04F0P5QEAKA",4
"B0000A1ZMS-A2PCBYUMG1RE04",4
"B0000A1ZMS-A2PKB5Y3VFUZHW",4
"B0000A1ZMS-A2PVYUFFOG7LGW",5
"B0000A1ZMS-A2Q1OK5IE20UW3",3
"B0000A1ZMS-A2QLGHUH0981L4",4
"B0000A1ZMS-A2R3C68BA9VA19",2
"B0000A1ZMS-A2R9ZV53ZMZH3Z",1
"B0000A1ZMS-A2RBLVZMS1E7OZ",1
"B0000A1ZMS-A2RCP0YY84XOHR",4
"B0000A1ZMS-A2RI37M378VASG",1
"B0000A1ZMS-A2RVCLGAKUFC94",4
"B0000A1ZMS-A2S848QSXF3883",4
"B0000A1ZMS-A2TQXMPVRK4ZCM",4
"B0000A1ZMS-A2UBT7H7GW2NBT",4
"B0000A1ZMS-A2V3NJ0BEOBFSH",4
"B0000A1ZMS-A2V7B8MJ1EE1HU",1
"B0000A1ZMS-A2VJ5YDNAI2K5G",4
"B0000A1ZMS-A2WJSR8UZNPL13",5
"B0000A1ZMS-A2WVSXEGZZ1SL3",4
"B0000A1ZMS-A2XWI3WNAAQ47B",4
"B0000A1ZMS-A2Z1O9NCHAA58H",2
"B0000A1ZMS-A30P3VWZ06X1IL",5
"B0000A1ZMS-A31Q5DPZ4UEDRS",5
"B0000A1ZMS-A31TCU2CKZDBWR",4
"B0000A1ZMS-A33IE4VMNVDRY2",4
"B0000A1ZMS-A348JSKOST3JFX",4
"B0000A1ZMS-A35N43MLQZWPZA",2
"B0000A1ZMS-A37R9JEXCWD0S4",4
"B0000A1ZMS-A384LCVT4A1IOJ",2
"B0000A1ZMS-A388G7Q4E8VG38",1
"B0000A1ZMS-A3976Q3K2PX0QK",4
"B0000A1ZMS-A39KLJEXNAGFHC",4
"B0000A1ZMS-A3BNNIIK0GZYJB",5
"B0000A1ZMS-A3FS7TFS8D7QLB",5
"B0000A1ZMS-A3G40URAA33WZU",4
"B0000A1ZMS-A3G6ZRZQ074TC6",5
"B0000A1ZMS-A3GAWO7AKFKOJW",4
"B0000A1ZMS-A3GMHZYS2OL6BM",4
"B0000A1ZMS-A3H1KVYHIQXEBB",2
"B0000A1ZMS-A3HDH8JF6SMYW9",5
"B0000A1ZMS-A3IJPCDKLT09W0",4
"B0000A1ZMS-A3ITWU2M8RLGFN",4
"B0000A1ZMS-A3IW1GSAXEIMV6",5
"B0000A1ZMS-A3J2FDI7FQ5225",5
"B0000A1ZMS-A3JN6PUG52IENW",2
"B0000A1ZMS-A3JVFUSYUR1LXV",4
"B0000A1ZMS-A3JZT964X6W81P",5
"B0000A1ZMS-A3KGDKT2ZHAHS4",4
"B0000A1ZMS-A3L5S8XSVZPA15",4
"B0000A1ZMS-A3LADYTWRP1DN5",4
"B0000A1ZMS-A3MEXWAJNTFRX1",4
"B0000A1ZMS-A3O4HCF3B2V5QT",2
"B0000A1ZMS-A3OLC7V384L20T",2
"B0000A1ZMS-A3OMCZ1CRVVB5H",5
"B0000A1ZMS-A3PXLGQX69ZOCG",4
"B0000A1ZMS-A3QG8V7UAIUAN7",4
"B0000A1ZMS-A3QLJEQZW5A7V6",5
"B0000A1ZMS-A3RUCPS6AIZM42",1
"B0000A1ZMS-A3T9YTHY112DEF",4
"B0000A1ZMS-A3UEMTSS606FM0",5
"B0000A1ZMS-A3V7Y983Y7S061",3
"B0000A1ZMS-A3W0SMS9Z8IQUY",5
"B0000A1ZMS-A577PNI5TX7OW",4
"B0000A1ZMS-A5MR39A8UMO0V",4
"B0000A1ZMS-A5P10TPJK3DFD",4
"B0000A1ZMS-A5SH2EV1OVTN4",2
"B0000A1ZMS-A5T0X6KN05I44",4
"B0000A1ZMS-A7HI7C1FIQ0Z5",4
"B0000A1ZMS-A7NNFW15T8FHX",4
"B0000A1ZMS-A865BG0EQZL82",1
"B0000A1ZMS-A8GHLRFHFUPU6",5
"B0000A1ZMS-A8NJU7Q9BXKLH",5
"B0000A1ZMS-A8S3THEX11NW5",1
"B0000A1ZMS-A9PBJFOPR7JJG",2
"B0000A1ZMS-AAOAQBWR8WEQ3",5
"B0000A1ZMS-AC6KJJ4A5A64U",3
"B0000A1ZMS-ACIJYVJORS5GA",5
"B0000A1ZMS-ADFVXT8TFACYW",4
"B0000A1ZMS-AEBQSHVX77GYU",5
"B0000A1ZMS-AEXR54WRKHETE",1
"B0000A1ZMS-AG31I44WVS415",1
"B0000A1ZMS-AH09G4I13KR7W",4
"B0000A1ZMS-AH65ZKJG9RHP6",1
"B0000A1ZMS-AI4NU77XXW2NC",4
"B0000A1ZMS-AIMZ6QBJ7K6S7",4
"B0000A1ZMS-AINE5MB1EDOSZ",4
"B0000A1ZMS-AJ5H2JBH39VEX",4
"B0000A1ZMS-AJ96VX17JKY3K",2
"B0000A1ZMS-AMZ0O5UHWL0Y5",5
"B0000A1ZMS-AO9F29QKIAF2T",3
"B0000A1ZMS-AOMUPVZKJ29H6",4
"B0000A1ZMS-AP0PGCNH2OF38",5
"B0000A1ZMS-AU3SC3CYULGU9",4
"B0000A1ZMS-AU65WCKJZPHR",5
"B0000A1ZMS-AULT94R6DEAJ6",4
"B0000A1ZMS-AUU7RMR0DB5ZP",1
"B0000A1ZMS-AVHG09PDNMF30",5
"B0000A1ZMS-AVZH6JPI5ZQH1",2
"B0000A1ZMS-AW27Z9GI8N592",4
"B0000A1ZMS-AW331RT7UD1DB",4
"B0000A1ZMS-AXWBPT15A0MN7",4
"B0000A1ZMS-AY6AYFR1ULP01",4
"B0000A1ZMS-AY9KF2YNMX0IQ",1
"B0000A8VUS-A136EBYMQ9UE9N",1
"B0000A8VUS-A28VASBN1SEXBG",5
"B0000A8VUS-ARQX4U9650TCF",3
"B0000A8VUU-A13ERZ8BWIFB5G",3
"B0000A8VUU-A1517VD6DXVDNX",3
"B0000A8VUU-A18UX22D5QASXK",5
"B0000A8VUU-A1KGKF3OJHHB9S",3
"B0000A8VUU-A1OBSFOB2EEAV3",3
"B0000A8VUU-A1P65RT2APK3RX",3
"B0000A8VUU-A1RUC7ZHZVYYH9",5
"B0000A8VUU-A1S8GNXVL6Z6I9",3
"B0000A8VUU-A1WZK6RXX1PBY0",1
"B0000A8VUU-A1YVI626YGEUOW",5
"B0000A8VUU-A1ZUE0ZX4AG7G2",2
"B0000A8VUU-A21HCSGIOGQV9F",3
"B0000A8VUU-A22M84TMA4D23D",3
"B0000A8VUU-A28WWVO3ST5TUL",3
"B0000A8VUU-A29J637N80DY2E",3
"B0000A8VUU-A2NJND3Z84SUGF",4
"B0000A8VUU-A2O5R9IRCAZXGM",3
"B0000A8VUU-A2O7M3MU5UIK9D",5
"B0000A8VUU-A2PG5X15FE8PUL",5
"B0000A8VUU-A2QJWAXYCIYCBL",3
"B0000A8VUU-A2S38YZ258KVB9",5
"B0000A8VUU-A2V02I5JLY4PRF",4
"B0000A8VUU-A374POWERPF1X3",3
"B0000A8VUU-A37HLZBCDVKZZ2",3
"B0000A8VUU-A38UAUGKWRZ8I7",5
"B0000A8VUU-A3AZOD2PS8GP5M",3
"B0000A8VUU-A3JB47K7DK4FZP",5
"B0000A8VUU-A3KR6WW7E2ZTWN",2
"B0000A8VUU-A3NNLOZVDUMZTF",2
"B0000A8VUU-A3ROSA2B6PNE4S",4
"B0000A8VUU-ABJA06C6KQTVH",5
"B0000A8VUU-ABZZMXJSM1XA7",3
"B0000A8VUU-AGRE3RTF4A61",3
"B0000A8VUU-ANEX8WFEOA7FS",3
"B0000A8VUU-AO7ZK6T8HPKK1",3
"B0000A8VUU-ATLSR71HPLZBE",1
"B0000A8VUU-AUNQZW2BS3A1Y",5
"B0000A8VUU-AUY10N3GBEB6G",3
"B0000AN3O7-A39WJZP9OOW496",2
"B0000AN3O7-AWML1UT39K7NS",3
"B0000AN3O9-A1U06NR7PD2WLM",5
"B0000AN3O9-AD5C5F5XZU6HU",5
"B0000AN3O9-AM6WJGD4A1O13",3
"B0000AN3OH-A11PI28AGJE137",3
"B0000AN3OH-A166YLMLJBBT1Y",3
"B0000AN3OH-A17E3VHBDSK68D",3
"B0000AN3OH-A30I003YXQDANZ",2
"B0000AN3OH-A348BXQ0QH4Y1F",1
"B0000AN3OH-A3F7DBKK8CW9R7",3
"B0000AN3PJ-A2WKS1M60F346E",3
"B0000AN3PO-A12PKN60ADKGUP",2
"B0000AN3PO-A1BFTFOO11WRN5",3
"B0000AN3PO-A24LVXIRE08WZJ",3
"B0000AN3PO-A2ACCS97WLZ1AL",3
"B0000AN3PO-A2EU14QXRDPV0S",3
"B0000AN3PO-A2G9N7HL2R7ZZ1",1
"B0000AN3PO-A2UE9S35ZS2L0",3
"B0000AN3PO-A2XY9391VE46QW",5
"B0000AN3PO-A3B9HHF6VKJHZY",5
"B0000AN3PO-A3BNJBTHEIZ6WM",3
"B0000AN3PO-A3BQJY3LXL2K00",3
"B0000AN3PO-A3EU96XCBOCLZ1",3
"B0000AN3PO-A3G8DD5A8Y81X9",3
"B0000AN3PO-A3QPJU5AR5VPJV",5
"B0000AN3PO-A3R5SO61BOKISJ",3
"B0000AN3PO-A6TL5NQQ54ZL3",1
"B0000AN3PO-AAPO0WR2TTHMU",3
"B0000AN3PO-ABFG6S87HETNU",3
"B0000AN3PO-ABH37UYWT72P9",3
"B0000AN3PO-AKJWU56TUG0OZ",3
"B0000AN3PO-AKWAFRTZ0GSTE",3
"B0000AN3PO-AO3719MZ4V2V7",3
"B0000AN3PO-APGNTGMDXYXC",2
"B0000AN3PO-AQK6RLWD6AYHX",5
"B0000AN3RU-A15SYBZP7838KV",3
"B0000AN3RU-A1MTFZYO9E5G6H",4
"B0000AN3RU-A2ES9M6LQW67E2",3
"B0000CF2VX-A180XJMTXVKPNO",3
"B0000CF2VX-A19GBCOFAAMEHY",3
"B0000CF2VX-A1B8NZBFYBYCND",1
"B0000CF2VX-A1YBJ5BL988KBI",3
"B0000CF2VX-A23OTXX0N9W0HR",3
"B0000CF2VX-A2HJFEAWKQ3DX3",1
"B0000CF2VX-A2NMI8BC0T8T2X",3
"B0000CF2VX-A3OARTB1INRAVA",3
"B0000CF2VX-A3RA8TGP9X6J9L",2
"B0000CF2VX-A8YC5HXTWMBSH",1
"B0000CF2VX-AD0ZUMMUGCBKI",3
"B0000CF2WM-A10O2IELD1V0UB",3
"B0000CF2WM-A12B8XRSERFS6R",3
"B0000CF2WM-A12RKKQW1W6ZQV",1
"B0000CF2WM-A17WGXTOQM0W1K",3
"B0000CF2WM-A1C2AEW9UO3340",3
"B0000CF2WM-A1F74FU87B1RKF",3
"B0000CF2WM-A1IJTUV4H68S5H",5
"B0000CF2WM-A1JK9Q2YA49ROC",3
"B0000CF2WM-A1LZZXA3Q1CJX9",3
"B0000CF2WM-A1M2T0J45TTE64",1
"B0000CF2WM-A1QAT2Y011KWFX",3
"B0000CF2WM-A1QHTYKFV9G6ID",3
"B0000CF2WM-A1RYM7M2KIB4XE",3
"B0000CF2WM-A1U8BMNVUVNXW7",3
"B0000CF2WM-A1UKCX0ZJGHQ86",1
"B0000CF2WM-A1URPJ9KBR50GD",1
"B0000CF2WM-A1W2FGWXL8A1RX",1
"B0000CF2WM-A1WKLVLAIWA9K4",3
"B0000CF2WM-A1XRBJFT023Y6D",1
