"","V1"
"B0073T4I6I-A2TJTJOY7LC1OO",5
"B0073T4I6I-A3U1MER18V0PI4",4
"B007C0CRDO-A1EFQSDITWSOW5",5
"B007C0CRDO-A1O887I0Q8D5HM",5
"B007C0CRDO-A1PF5J0RNJBSCM",5
"B007C0CRDO-A1U1GXCMNP1K8I",3
"B007C0CRDO-A1UF5NM7HC3MDB",5
"B007C0CRDO-A1YSMHPJX0Z7A1",4
"B007C0CRDO-A21T653XYXW64M",4
"B007C0CRDO-A31XIWH7VZBSO3",5
"B007C0CRDO-A3DIVO8OEGULFZ",3
"B007C0CRDO-A3JPPNFIS2UMSM",4
"B007C0CRDO-A3PLJF7EEW5NBQ",4
"B007C0CRDO-A3RL7408TPAYK9",5
"B007C0CRDO-A3U5EVIUFYK2QP",1
"B007C0CRDO-AD5XV8AMXOH7W",4
"B007C0CRDO-AHKEUGW91EVBR",5
"B007C0CRDO-ANQLFN4IIDBX8",4
"B007C0CRDO-AYVWYGHCM9J1K",5
"B007FYNPYW-A1VIIZ8RAKNJ4U",1
"B007FYNPYW-A2THO4DH0GX3W7",4
"B007FYNPYW-A31PI6ZNDJGF4P",3
"B007FYNPYW-A3LUT6P2UJRVM8",3
"B007N0RAXK-A1CVLYNRC886D",2
"B007N0RAXK-A1LBRGYEJHC20P",2
"B007N0RAXK-A27F5Z77DZE52K",1
"B007N0RAXK-A2EYT83KTYG13S",5
"B007N0RAXK-A3C8UCAHI1LBNG",3
"B007N0RAXK-A3FS19EOLZIQOB",1
"B007N0RAXK-A6S8JRJIBOB2K",2
"B007NLA4V4-A17T2LCJMK82WN",5
"B007NLA4V4-A1VQRIGXHMHNOR",5
"B007NLA4V4-A3PKE3KROEIXKO",2
"B007NLA4V4-A3VX0HKYC8E7AK",4
"B007NLA4V4-A5YTGBQJ6Z2EO",4
"B007NLA4V4-AF0P8Q5NUPSNA",3
"B007NLA4V4-ANGM8RIN66A62",1
"B007OVHW2M-A10NT6YX3EOH8H",4
"B007OVHW2M-A12MV1OUYH13Z2",2
"B007OVHW2M-A13Y1RQH37PVVQ",1
"B007OVHW2M-A14D8R4YUGXR5H",4
"B007OVHW2M-A15CSR2KPBMRGC",5
"B007OVHW2M-A16QG35G1X5GR8",2
"B007OVHW2M-A1A52QPZ6G0QCM",5
"B007OVHW2M-A1AN55VV4X9CPA",2
"B007OVHW2M-A1C7ZAUB7PAV6Q",3
"B007OVHW2M-A1EOF1KZZJ9BHP",4
"B007OVHW2M-A1JHGHQW6YCOZ0",4
"B007OVHW2M-A1JWC69GK81DZ6",2
"B007OVHW2M-A1M3R46LASIPRW",2
"B007OVHW2M-A1MW21JLCMB71A",2
"B007OVHW2M-A1O0FH8JZIE470",2
"B007OVHW2M-A1PBHL0JPDU2BW",5
"B007OVHW2M-A1RCLPFBO9L6X7",3
"B007OVHW2M-A1RZ8K1WVJEOVW",4
"B007OVHW2M-A1T6UBDN05FZ5H",1
"B007OVHW2M-A1VFN30I60F12R",3
"B007OVHW2M-A1X93LUWN0YL8S",5
"B007OVHW2M-A1YBKFGIBW3ZMH",1
"B007OVHW2M-A1Z7EVG2PXPKSE",1
"B007OVHW2M-A202X9HFS7QDDV",1
"B007OVHW2M-A2117OOVNIE091",4
"B007OVHW2M-A21SU8Z63A7IO9",4
"B007OVHW2M-A22FO15GLIWO8C",3
"B007OVHW2M-A22VAPICG7FII1",1
"B007OVHW2M-A23ROT64KHFY7R",1
"B007OVHW2M-A26DTB5YKWNMW8",4
"B007OVHW2M-A26FUAYG2IV2W9",1
"B007OVHW2M-A28E96AJ9LKAXE",2
"B007OVHW2M-A28MTAPEFXVUA1",1
"B007OVHW2M-A29JZN1I7YPA45",1
"B007OVHW2M-A2AFA8F96SZY7L",4
"B007OVHW2M-A2AVZ6KZRMTWP0",5
"B007OVHW2M-A2BGSFAQBZ3R45",2
"B007OVHW2M-A2HL5MEXLYHJ2G",4
"B007OVHW2M-A2JBBO0NMXFSY8",1
"B007OVHW2M-A2N6DQ2KE0LROI",2
"B007OVHW2M-A2NLRF5IJFEJL",3
"B007OVHW2M-A2RYIGO3T386O3",3
"B007OVHW2M-A2THO4DH0GX3W7",5
"B007OVHW2M-A2VMSVOV85ZTN4",4
"B007OVHW2M-A2ZRWR16VLG44",3
"B007OVHW2M-A311PPG2UBENEE",3
"B007OVHW2M-A31YR2V9D99Y6K",4
"B007OVHW2M-A320QSQKQ3FXU3",3
"B007OVHW2M-A36QU74WWD5CIO",4
"B007OVHW2M-A3G35EM2CAIZVO",4
"B007OVHW2M-A3GVVXS8TS8R1S",2
"B007OVHW2M-A3HKV0OLXV5CTB",1
"B007OVHW2M-A3IO2ML4J4TY0T",4
"B007OVHW2M-A3KWK5KH20F5ED",1
"B007OVHW2M-A3N9SAKE14BIGJ",2
"B007OVHW2M-A3T642BA1U1FKA",3
"B007OVHW2M-A6JTUJXL8JDTR",4
"B007OVHW2M-A6QPCWWU53AHG",2
"B007OVHW2M-A730C7UVMQD5R",1
"B007OVHW2M-A9DBHM1CLDVL",5
"B007OVHW2M-AD5QO74N98322",5
"B007OVHW2M-AI4OXT3NI5R5S",4
"B007OVHW2M-AJFTP7JU82BAD",2
"B007OVHW2M-AJQUFVQOFIH2H",5
"B007OVHW2M-AL1CYD93KDLF1",1
"B007OVHW2M-AN72GV9A5W1KV",4
"B007OVHW2M-AOSO0FQ1LSQZW",5
"B007OVHW2M-AYIC5GOYLEBFP",1
"B007OVHW2M-AYQY52G4JSJUH",4
"B007OVHW2M-AZM4TJ5EIQEX2",2
"B007P736SE-A1FSKTZ50NQHQR",3
"B007P736SE-A1NHD5YPKJILT6",1
"B007P736SE-A2AV76B5WCG77X",2
"B007P736SE-A2VX11IHXRNLF0",3
"B007P736SE-A3I6QPY9XLE2P6",3
"B007P736SE-A3ND6OLJV1CIUV",4
"B007P736SE-A3QQF1I3F9POQJ",3
"B007P78J68-A1SPXX74B1O8JG",5
"B007P78J68-A1U66ZA9X580CJ",1
"B007P78J68-A1WT6UVF501TT3",2
"B007P78J68-A1YDY36L887XF",5
"B007P78J68-A3NJRP2KJ24UWY",1
"B007P78J68-AIQXWYVR85PRT",2
"B007P78J68-AKK90CHL0YCYQ",2
"B007RQIV42-A19MRELPGC5OXX",1
"B007RQIV42-A1PZMK0VQFL9NV",4
"B007RQIV42-A1SJGK4E3S9KE9",5
"B007RQIV42-A1W28BS04J9UA8",2
"B007RQIV42-A2JTFHGIQXQ4HW",4
"B007RQIV42-A3W3WFYSDC8U3T",2
"B007RQIV42-AL8HSTUNY8SNR",3
"B007RQIV42-AUKIALC4YFPJ4",1
"B007RQIV42-AWDK5O1P37ZVD",5
"B007RQIV42-AYTRUILAP0RZ7",4
"B007RZ7CY8-A13BYN7EFTHIB4",3
"B007RZ7CY8-A172AEJ75IZFBM",4
"B007RZ7CY8-A1MMRU46L2LKGA",3
"B007RZ7CY8-A1N436XEOMB2OP",4
"B007RZ7CY8-A1SYSTMBXC2S5T",4
"B007RZ7CY8-A3D8GSS5YX97OA",2
"B007RZ7CY8-A3NI28W81PYFAG",3
"B007RZ7CY8-AJNEAG6GBQ5VX",5
"B007RZ7CY8-AWFDJI327LJL",4
"B007UOXRS6-A11NKHVGWDJD74",4
"B007UOXRS6-A11R21W6Y9ED4N",5
"B007UOXRS6-A124OMK1AOXF3H",5
"B007UOXRS6-A17I8EZG7K894H",5
"B007UOXRS6-A1AVX04B7EBM38",5
"B007UOXRS6-A1BE2B8VAEIPQ3",4
"B007UOXRS6-A1GCSIX92WOUDM",5
"B007UOXRS6-A1H83LO9YVJFTJ",1
"B007UOXRS6-A1IAGJK8ZFP43P",5
"B007UOXRS6-A1IJJLNY7O3FWV",1
"B007UOXRS6-A1IKF1S38U56CG",2
"B007UOXRS6-A1SI9YGGB7YDM1",1
"B007UOXRS6-A20VLPTEUCQOL6",3
"B007UOXRS6-A21XA2HKRHV6P1",2
"B007UOXRS6-A276NR0Q59YK5J",3
"B007UOXRS6-A28FB005AGEFGD",5
"B007UOXRS6-A2AZ06NEU964FE",5
"B007UOXRS6-A2D4RICOPFT242",5
"B007UOXRS6-A2FS21TO4AOOLG",5
"B007UOXRS6-A2GQNCZD1Y7024",5
"B007UOXRS6-A2N7ONY9A6HNLU",4
"B007UOXRS6-A2NDMFW7FT3X8O",5
"B007UOXRS6-A2XZ4MQGOUKNQI",2
"B007UOXRS6-A31KSPVV7T2ZCS",3
"B007UOXRS6-A31MEIRAMFUU7L",5
"B007UOXRS6-A36LWU2KV9OWR8",1
"B007UOXRS6-A3A23KZ6VFZ4ZO",4
"B007UOXRS6-A3D45LWGGAGS9E",1
"B007UOXRS6-A3DKSL7ZZVGI4N",4
"B007UOXRS6-A3ER3POLUUJH63",4
"B007UOXRS6-A3FGMGQEDB3GX8",2
"B007UOXRS6-A3HKX5UIDJ403N",5
"B007UOXRS6-A3K1173O0ETC3V",3
"B007UOXRS6-A3LR4WBAZ5NEFN",2
"B007UOXRS6-A3LZYKP39I252C",4
"B007UOXRS6-A3WXWUSNK9DB",1
"B007UOXRS6-A6SI3ZG2DZU9W",5
"B007UOXRS6-AC8N4G52E57SW",1
"B007UOXRS6-AC9CAZCG2Z93W",5
"B007UOXRS6-ACECOIBJCH4IF",4
"B007UOXRS6-ACJN903291IHG",2
"B007UOXRS6-AD723S4VYFPGA",5
"B007UOXRS6-AEL6VYPEJLU97",5
"B007UOXRS6-AIQ58NCEKS01O",2
"B007UOXRS6-AIZ82ZDY4PGR2",4
"B007UOXRS6-AJO7GBIMR8NP5",4
"B007UOXRS6-AKPU6OONPAAWI",1
"B007UOXRS6-ATX2AUHMELHNO",5
"B007UOXRS6-AUPI93H1IRWFK",5
"B007VCRRNS-A10MZJTHF2RHS6",4
"B007VCRRNS-A11H4MUJFHX0CQ",4
"B007VCRRNS-A11NTJOKKGNBGH",5
"B007VCRRNS-A11VL05XCA5W5A",3
"B007VCRRNS-A1212YAXM91NAH",2
"B007VCRRNS-A12CAXQQXZC8XX",5
"B007VCRRNS-A13GWRWHV3BAUV",5
"B007VCRRNS-A14C7JXAA79L5S",2
"B007VCRRNS-A14R8D53STYRX",5
"B007VCRRNS-A153Z2J4Y8TGR8",3
"B007VCRRNS-A156J2M0D33MFV",2
"B007VCRRNS-A159Y4CYSI7KED",4
"B007VCRRNS-A15A4PG19YMVM0",3
"B007VCRRNS-A15HVN2NJPSC0R",5
"B007VCRRNS-A16MFJQ8N9FEEL",1
"B007VCRRNS-A172A8PSVKSWPN",5
"B007VCRRNS-A17ILPS2W3HVR5",4
"B007VCRRNS-A17JDLFQ6MDFYT",5
"B007VCRRNS-A17OKQ9X56ASB4",1
"B007VCRRNS-A17RGMG6C0IBJK",5
"B007VCRRNS-A18OOV0ZGL7KO1",5
"B007VCRRNS-A18T91CZ3I9A4P",5
"B007VCRRNS-A19DLXDJZJAR3X",5
"B007VCRRNS-A19KOXQ9KFD7G6",4
"B007VCRRNS-A1A0A5BVM6826M",2
"B007VCRRNS-A1A5P9TY1Z1IDS",1
"B007VCRRNS-A1AGJB5SW72X37",5
"B007VCRRNS-A1APR36KF9EJJ9",5
"B007VCRRNS-A1AQQ726Y4HGU8",3
"B007VCRRNS-A1B1W8IBCFHPBS",1
"B007VCRRNS-A1BHK57M9B64MZ",2
"B007VCRRNS-A1BPO0KAQ5RM5G",4
"B007VCRRNS-A1BUQECECHRAO0",5
"B007VCRRNS-A1C2EM1GWS7CHH",5
"B007VCRRNS-A1CNERU9OZH626",3
"B007VCRRNS-A1CVRTRWVNW0VS",5
"B007VCRRNS-A1DBNX67PBJ3AT",5
"B007VCRRNS-A1DI7QJMV20H8W",5
"B007VCRRNS-A1E62AOGR3G9I8",5
"B007VCRRNS-A1EMDP2HLT9URA",4
"B007VCRRNS-A1EX0V2DWAL8BE",4
"B007VCRRNS-A1F8AK23VTQF04",5
"B007VCRRNS-A1FC21B03L0NAK",5
"B007VCRRNS-A1FJ82YA74Y9CK",1
"B007VCRRNS-A1FLJT52Y5CXL3",1
"B007VCRRNS-A1GCMUFM8TIXQ4",3
"B007VCRRNS-A1GJ6Z7HKC6C0P",2
"B007VCRRNS-A1GTK82HCOG9JF",1
"B007VCRRNS-A1GTKU63UXIXOT",5
"B007VCRRNS-A1GUFCQZ5GFOPA",1
"B007VCRRNS-A1GWTRVWPCJJY",1
"B007VCRRNS-A1H8A76J2BHTOD",4
"B007VCRRNS-A1HG7UUP96OILN",2
"B007VCRRNS-A1HHPQRVC7Q8UF",5
"B007VCRRNS-A1HUQ93R7HJW4T",5
"B007VCRRNS-A1IRYP3JRE4DPC",2
"B007VCRRNS-A1IXH7QXCLFUPZ",2
"B007VCRRNS-A1J58ABI0H8Q70",4
"B007VCRRNS-A1JNE5WPSFUAEI",1
"B007VCRRNS-A1K59BKB1X0SVY",5
"B007VCRRNS-A1K8CVGWQVKVZS",5
"B007VCRRNS-A1KFV02TJ8XKH1",5
"B007VCRRNS-A1LCQNE3O3VYXT",5
"B007VCRRNS-A1LDGGSK224MTZ",3
"B007VCRRNS-A1LDJEB5U1IHYL",5
"B007VCRRNS-A1LHGN7SRADYPZ",5
"B007VCRRNS-A1LK6NRH5TT0A",4
"B007VCRRNS-A1LXZUGZBW8W60",5
"B007VCRRNS-A1M9RHJAI43ZDZ",5
"B007VCRRNS-A1NLUOR1KA0778",3
"B007VCRRNS-A1NO0IAVAWI318",5
"B007VCRRNS-A1NSMOMMV0EK91",4
"B007VCRRNS-A1NV98Y0YY1OD4",3
"B007VCRRNS-A1OJBGPA8UHGIE",1
"B007VCRRNS-A1OQGAKXCWXUHZ",4
"B007VCRRNS-A1OUCHS7XY7G5H",5
"B007VCRRNS-A1OXAJWXE4EYYG",3
"B007VCRRNS-A1OYUD93QZT8V4",5
"B007VCRRNS-A1PEVHZOUMK6MP",2
"B007VCRRNS-A1PPXS4OT5B968",2
"B007VCRRNS-A1QMGBSGZBLN4P",5
"B007VCRRNS-A1RA61WLVEIYR",3
"B007VCRRNS-A1RUO6PQ5QDBP8",5
"B007VCRRNS-A1SA2WCNKGUG04",3
"B007VCRRNS-A1SUHRNXS54RRW",5
"B007VCRRNS-A1TSOSUE3PD1OK",1
"B007VCRRNS-A1TUI068IB5NBI",5
"B007VCRRNS-A1TZL0311T6IWF",1
"B007VCRRNS-A1VWAYBZV6H8KR",3
"B007VCRRNS-A1WANKIN61VT4Y",3
"B007VCRRNS-A1WB9YRQNQ6DCM",2
"B007VCRRNS-A1X2IQCLCLGX5S",5
"B007VCRRNS-A1X50S8R2O8KQS",1
"B007VCRRNS-A1X52ZT7ZNMB7T",5
"B007VCRRNS-A1XB80ZOHF0GSH",5
"B007VCRRNS-A1XLAL6CTNXMNJ",4
"B007VCRRNS-A1XMUBVUG8ZNXC",2
"B007VCRRNS-A1XQ3MVNRM1W7P",2
"B007VCRRNS-A1Y0I7Q44IZX37",5
"B007VCRRNS-A1YS1J4MPXK0V8",4
"B007VCRRNS-A1ZP0KTIYH6KAC",3
"B007VCRRNS-A1ZSH713T2P6YU",3
"B007VCRRNS-A21O0NVXFMU3MT",4
"B007VCRRNS-A21QV4DXQW7G88",5
"B007VCRRNS-A22MSXCTPYSUKB",5
"B007VCRRNS-A22NICQW2E5SYI",5
"B007VCRRNS-A23343F99L6R5H",4
"B007VCRRNS-A234MH5MZ215PR",4
"B007VCRRNS-A23NFFG6F6Y4LH",3
"B007VCRRNS-A242ADDCE3YB3U",5
"B007VCRRNS-A242EYGLHNC17L",1
"B007VCRRNS-A24ILMV4Z3VCEL",5
"B007VCRRNS-A24UOWPWA41V5G",1
"B007VCRRNS-A24YO8D8UL4H19",3
"B007VCRRNS-A258CQ9NB2AGNA",5
"B007VCRRNS-A25CUULUL1HTV6",5
"B007VCRRNS-A25HLT9OC4JNVC",2
"B007VCRRNS-A25MBO0S0MD8S8",4
"B007VCRRNS-A26DW3L18L3NEZ",2
"B007VCRRNS-A26K4545453LQ2",5
"B007VCRRNS-A27RV1B19J3ZBY",4
"B007VCRRNS-A27VRJ4F9O2XL3",5
"B007VCRRNS-A28KKN1CFGLT6F",2
"B007VCRRNS-A28SZ7EYISM171",5
"B007VCRRNS-A2AQ1KL5ZXFRE0",5
"B007VCRRNS-A2AV4OBGHM3E2L",3
"B007VCRRNS-A2B02LWF5PHQID",3
"B007VCRRNS-A2BE6DD00CPID2",5
"B007VCRRNS-A2C8P1RXP57AP2",1
"B007VCRRNS-A2CBOTHF2PZW9M",4
"B007VCRRNS-A2CGI9F03AANP1",4
"B007VCRRNS-A2CSZO1VDIHP02",5
"B007VCRRNS-A2DP4U5NAU4HT7",3
"B007VCRRNS-A2DS9ERM5PFTZ4",5
"B007VCRRNS-A2E5IJCY18PWJ4",5
"B007VCRRNS-A2E73M79IQXAWF",5
"B007VCRRNS-A2EBDYS8GW549Z",5
"B007VCRRNS-A2ER3AI6DJHUB",4
"B007VCRRNS-A2ESOALZJTOBQL",5
"B007VCRRNS-A2F19IT1EBKTR1",1
"B007VCRRNS-A2F4YOSRKIYAMF",5
"B007VCRRNS-A2FUQFZV5S2UPC",1
"B007VCRRNS-A2HN256DROTRSL",2
"B007VCRRNS-A2HPJ1YQLRURC4",5
"B007VCRRNS-A2HS70YWX95130",5
"B007VCRRNS-A2HY62BCW8A5ZI",5
"B007VCRRNS-A2I5G83G68LOXO",5
"B007VCRRNS-A2IPNKKD37Y3Q8",3
"B007VCRRNS-A2IT8LCITOOCNT",1
"B007VCRRNS-A2IXOOA01YLXGG",4
"B007VCRRNS-A2JKJIBP4MWZ2X",5
"B007VCRRNS-A2KATNAJFSXYM",4
"B007VCRRNS-A2KO55VD6MC3IC",5
"B007VCRRNS-A2KZPCFYHKOJX2",5
"B007VCRRNS-A2L4BZ7E2FFY7M",1
"B007VCRRNS-A2LIFTCFGWC3NT",4
"B007VCRRNS-A2LULDE79HLVOD",2
"B007VCRRNS-A2MD1579QXSDDO",4
"B007VCRRNS-A2N2VY8YUJYPIS",5
"B007VCRRNS-A2NEZ237V31S2E",1
"B007VCRRNS-A2NLGV6D6CMAKD",3
"B007VCRRNS-A2NQH4L9L53D1T",3
"B007VCRRNS-A2NXN84XCPDQ4I",5
"B007VCRRNS-A2NZC23DU4EH9E",1
"B007VCRRNS-A2O1JT78PDFHW5",5
"B007VCRRNS-A2OFMJA92KJJZV",4
"B007VCRRNS-A2OTM9PCFSCAMW",1
"B007VCRRNS-A2P63WCDS42ZL1",2
"B007VCRRNS-A2QO9OAJL4M08D",5
"B007VCRRNS-A2ROI9Y2L57WB7",5
"B007VCRRNS-A2ROULWRS7GM9F",5
"B007VCRRNS-A2RRO7QIV3UHF7",5
"B007VCRRNS-A2RT5BVWDQYJD",2
"B007VCRRNS-A2S8BLVBGA07FT",5
"B007VCRRNS-A2SJ6UC53K31MQ",3
"B007VCRRNS-A2TWZ2F3FIQ6S6",1
"B007VCRRNS-A2TXVHF7P98W70",5
"B007VCRRNS-A2UFZX893005LE",5
"B007VCRRNS-A2UU1BWHB3SI1A",5
"B007VCRRNS-A2V0YJLUVFTY0I",2
"B007VCRRNS-A2VG2XRDJLDI95",3
"B007VCRRNS-A2WF6ID0FPKUNH",5
"B007VCRRNS-A2WLV7RKB1RJXK",5
"B007VCRRNS-A2X7TA99OZFZIX",5
"B007VCRRNS-A2XHFV7DMNDT6R",1
"B007VCRRNS-A2XJOEZXT9FUNL",4
"B007VCRRNS-A2Y0KFXVWJSLSU",3
"B007VCRRNS-A2Y928YXNUGQW5",5
"B007VCRRNS-A2YDOM8DJ8G8L1",5
"B007VCRRNS-A2YI077GEQYU56",2
"B007VCRRNS-A2YWONIOUFUL3Y",1
"B007VCRRNS-A2ZMXWO1K7RRX6",5
"B007VCRRNS-A30YULA4HTKN6H",3
"B007VCRRNS-A31YSIAI23I8E0",1
"B007VCRRNS-A321HC4MJTOMSV",4
"B007VCRRNS-A33HQDMXRWAQNC",2
"B007VCRRNS-A33URELT4T3T3N",5
"B007VCRRNS-A3402SIENAUCPV",5
"B007VCRRNS-A34FHSLW1NOUJB",1
"B007VCRRNS-A34VDQXKZB0KVO",1
"B007VCRRNS-A35OMI727WAILU",1
"B007VCRRNS-A35PDOVL606XUW",1
"B007VCRRNS-A35ZZE5L09OORR",2
"B007VCRRNS-A367LR7OL0E2MF",5
"B007VCRRNS-A36XQSJ0NBGTOD",5
"B007VCRRNS-A375A2QATET1MO",5
"B007VCRRNS-A37B391RBZVP6A",5
"B007VCRRNS-A37EGN6ERA4YGS",2
"B007VCRRNS-A381B2G7JKL1XR",1
"B007VCRRNS-A38BU28ZG0Z9S4",3
"B007VCRRNS-A39AK6A7GHM7DE",2
"B007VCRRNS-A39F6UP1BLW48D",5
"B007VCRRNS-A39PAAJX9Q6ASG",4
"B007VCRRNS-A3AKI2OHP6IU2R",1
"B007VCRRNS-A3B7RANZBOXI0M",2
"B007VCRRNS-A3BPG0DYPEEKJU",2
"B007VCRRNS-A3BU7MPWOAIQBL",4
"B007VCRRNS-A3BXZSW2LBOVIE",3
"B007VCRRNS-A3BY8THMBGC8AM",4
"B007VCRRNS-A3BYWDHJGK559Y",4
"B007VCRRNS-A3CMQSNJ3BINP2",2
"B007VCRRNS-A3D0CJUDWGYI0",2
"B007VCRRNS-A3DFZ4Q8SBUKBH",2
"B007VCRRNS-A3EEKEPPBJHITB",2
"B007VCRRNS-A3EFJHGZA59AH0",1
"B007VCRRNS-A3EM3JLZZVCMVR",1
"B007VCRRNS-A3EZ0MG0SO8PNS",5
"B007VCRRNS-A3EZR4CV74ONU3",5
"B007VCRRNS-A3F4V2K1AYWX93",2
"B007VCRRNS-A3F7TXS486K1DS",2
"B007VCRRNS-A3FLOHHL9T9QI4",1
"B007VCRRNS-A3GTTOL3YYAH3R",2
"B007VCRRNS-A3HHNWKMAQDMMA",2
"B007VCRRNS-A3HJFYGUWFC0D9",3
"B007VCRRNS-A3HR31K975FZAI",5
"B007VCRRNS-A3J3HSBALUH78H",3
"B007VCRRNS-A3JNXO0X2DYRR1",2
"B007VCRRNS-A3K58E015S0SCG",1
"B007VCRRNS-A3K934PL29UXNZ",2
"B007VCRRNS-A3KAFY5WBWCAP3",5
"B007VCRRNS-A3LSSWTMW9PO8K",4
"B007VCRRNS-A3MKTN5F6E8QZM",5
"B007VCRRNS-A3NFEIGI18KOZQ",2
"B007VCRRNS-A3NJ8KZEYE37A7",5
"B007VCRRNS-A3NM2GL6C2BX3V",3
"B007VCRRNS-A3NNYCHWBXBWGW",2
"B007VCRRNS-A3OHEHJ4DBIUFO",3
"B007VCRRNS-A3OIJQRDKBP04R",5
"B007VCRRNS-A3OSEJH9FKG5AW",1
"B007VCRRNS-A3PMLD8SPBPYIF",2
"B007VCRRNS-A3PYHT511JFW2W",1
"B007VCRRNS-A3Q102B5MUKXLQ",5
"B007VCRRNS-A3QABCALWY2CEV",1
"B007VCRRNS-A3QRL4VEQLL2OP",2
"B007VCRRNS-A3QXSVVN7CUBIV",5
"B007VCRRNS-A3RPHQ05N60V63",4
"B007VCRRNS-A3RUEBT3B6482W",4
"B007VCRRNS-A3SC5Q36H3ON",3
"B007VCRRNS-A3SKEDTT2O0390",2
"B007VCRRNS-A3SQ16O23XDP1X",5
"B007VCRRNS-A3SQ7KG2WKQT0F",3
"B007VCRRNS-A3SRFDVPNTPM3F",3
"B007VCRRNS-A3SXRVFP0OZGJ0",1
"B007VCRRNS-A3TM1457035MTG",3
"B007VCRRNS-A3U9U2CXWYOVSJ",2
"B007VCRRNS-A3UWGHQQCBB55W",1
"B007VCRRNS-A3V4GBYVFWASUT",1
"B007VCRRNS-A3VJMRQF4PYEII",1
"B007VCRRNS-A3VKNC6HEI17CR",5
"B007VCRRNS-A43TMV7UQ4F6U",5
"B007VCRRNS-A565JR6JS513W",2
"B007VCRRNS-A5CSCR7K6IRFU",2
"B007VCRRNS-A65ZJLCCV5K0Q",5
"B007VCRRNS-A777H9G9GB349",2
"B007VCRRNS-A8ETK0DLT7EOM",2
"B007VCRRNS-A8PIA11YRMHMU",1
"B007VCRRNS-A9I8ZEGHC1MRG",5
"B007VCRRNS-A9NXZD4W48M8G",2
"B007VCRRNS-A9ZAGVXB0HLJK",2
"B007VCRRNS-AAE8UO00LA6KX",5
"B007VCRRNS-AANBK52YTGZ0P",4
"B007VCRRNS-AAP08C41NHTBC",5
"B007VCRRNS-ABKKSKV2DHEKB",5
"B007VCRRNS-AC8SRXAS7N93A",4
"B007VCRRNS-ACISCURCTA29O",5
"B007VCRRNS-ACOGBVDB14FKC",3
"B007VCRRNS-AD2PNJRYVMXAH",1
"B007VCRRNS-AE57IV04N6GG6",5
"B007VCRRNS-AEUK3MSGPXW3M",5
"B007VCRRNS-AEYTM74RT0I6B",5
"B007VCRRNS-AF0RT1T27JFB2",1
"B007VCRRNS-AF1336HJZ48XU",5
"B007VCRRNS-AFFSE2JLIMV47",5
"B007VCRRNS-AFJ7VBG2QYD8U",4
"B007VCRRNS-AIH05X9KBQWX4",5
"B007VCRRNS-AIW3SSIVWQOC1",2
"B007VCRRNS-AJ5PLFEHKKO5C",1
"B007VCRRNS-AJQ66YBY2TCJE",3
"B007VCRRNS-AJZG4404BXWV9",3
"B007VCRRNS-AK58ZJ34TNVFF",5
"B007VCRRNS-AKJBCOK3MKGHY",3
"B007VCRRNS-AKWO77DK8C8QA",4
"B007VCRRNS-AKWOL2FAFN4I",1
"B007VCRRNS-AL3CG62KVLONL",1
"B007VCRRNS-AL593VNIJ9YPP",1
"B007VCRRNS-ALR0RWIL687BH",5
"B007VCRRNS-ALVCMAQPH7SVC",3
"B007VCRRNS-ANVNBIBT8XU6",5
"B007VCRRNS-AOVS1QW0WAPQE",4
"B007VCRRNS-APU84QXRUEGY8",4
"B007VCRRNS-APUB061M31M84",5
"B007VCRRNS-APWY6UMP4N1JK",5
"B007VCRRNS-AQ0CSW0AAO77M",4
"B007VCRRNS-AQ9RNT8LH1X67",5
"B007VCRRNS-AQ9YYLSAQ830Q",4
"B007VCRRNS-AQMIWMVJE5SUJ",5
"B007VCRRNS-AQYVZ0A3DZJQ9",5
"B007VCRRNS-ARK7OZZYYGFVV",5
"B007VCRRNS-AS70ZKKZCQZ13",1
"B007VCRRNS-ASCRVHY1MO78H",1
"B007VCRRNS-ASKVLEP83XK0X",3
"B007VCRRNS-ATAMHIST5M8NL",1
"B007VCRRNS-ATE31O07PRVOI",3
"B007VCRRNS-ATMMUW2F9VUDO",1
"B007VCRRNS-ATO1C2JVPGBPH",1
"B007VCRRNS-ATTUAZA4MSX5Q",4
"B007VCRRNS-ATTXMB0ABCE3M",4
"B007VCRRNS-AU0945A1ARSPE",2
"B007VCRRNS-AV60TDJKSRQDT",3
"B007VCRRNS-AVNHI5H832DIC",5
"B007VCRRNS-AVQTDRFZ2WDRJ",4
"B007VCRRNS-AVUSE251P8YYW",5
"B007VCRRNS-AVWN5YNYHJ9TL",5
"B007VCRRNS-AVWO5IOBUY0MH",3
"B007VCRRNS-AWWMG7UNGYNQD",4
"B007VCRRNS-AXCKJ3RVBNVH9",5
"B007VCRRNS-AXDG7F7Q51FUA",4
"B007VCRRNS-AXODRWSFYY0UG",4
"B007VCRRNS-AY7YJ8ZC24H5U",5
"B007VCRRNS-AZ2TGUY9MA68R",2
"B007VCRRNS-AZ7O5BBWLKK2A",2
"B007VCRRNS-AZOFNVDHKYKNL",5
"B007VCRRNS-AZVQXYSPHWTN3",4
"B007Z0OEP0-A3AUNF9JLQSPRQ",2
"B007Z0OEP0-AR0JVQ2V7Z6YL",5
"B0080DJ6CM-A05270967G3DU4T806HA",2
"B0080DJ6CM-A115136WSVJKOD",4
"B0080DJ6CM-A11LAZ2LZJTI49",1
"B0080DJ6CM-A131FVGTWVGHIZ",1
