"","V1"
"B005XYGFIY-A2J33TMNMUX1V9",5
"B005XYGFIY-A2OF0CD680C70Z",5
"B005XYGFIY-A2OJQ9ENVN68H0",5
"B005XYGFIY-A2TWLQKU7Q5R65",1
"B005XYGFIY-A2XTRKH2O04A0F",1
"B005XYGFIY-A2YO898WXQT0K8",1
"B005XYGFIY-A2YZIPGSH5XD7K",2
"B005XYGFIY-A308ROYCQWF9DQ",1
"B005XYGFIY-A31LBOZNDS3TIS",5
"B005XYGFIY-A3230S32OD2RFK",2
"B005XYGFIY-A34GRJUV1BGDBW",3
"B005XYGFIY-A35A41UF6ZQITY",4
"B005XYGFIY-A35CMTUUX38P9W",1
"B005XYGFIY-A36A8KHUJYAXMP",2
"B005XYGFIY-A38A0OWH45D2FL",4
"B005XYGFIY-A39KZZQEAAD9FR",4
"B005XYGFIY-A3AHN3TY24LKF2",4
"B005XYGFIY-A3K9WNFIFF6TMC",4
"B005XYGFIY-A3OL374M9G98VB",4
"B005XYGFIY-A3TWW92ZI5EJ1G",5
"B005XYGFIY-A7JY0ZB3VUUR0",4
"B005XYGFIY-A7S9VUXG7R9W2",3
"B005XYGFIY-AFJ0GRO6F6CP6",2
"B005XYGFIY-AFQMELY3WPIYK",1
"B005XYGFIY-AIHALQBJEFY7I",5
"B005XYGFIY-ANAFHPVLDIIHJ",2
"B005XYGFIY-ANV4PJKXXJ07U",5
"B005XYGFIY-AO5PCR5U6UPGI",1
"B005XYGFIY-AO6RKPWDJF5ZT",4
"B005XYGFIY-AO6ZDTGREVQD5",4
"B005XYGFIY-AUXGK6N36IUZL",1
"B005XYGFIY-AZA5JA8TFPGIG",2
"B005XYGFIY-AZG5XYK38Q4F5",4
"B005XYGFIY-AZQO6W9DD3M8R",2
"B005YTY38C-A13JZG5FWS4AVA",5
"B005YTY38C-A1EKRE535IPF9B",2
"B005YTY38C-A1LDO1012XCVZ0",5
"B005YTY38C-A1N2DCI3WMP0YI",5
"B005YTY38C-A25XMUS6ACEBM8",3
"B005YTY38C-A265FR4YZCA9H",3
"B005YTY38C-A2AHOC0SYW2ZSX",3
"B005YTY38C-A34CUEN8P486E4",2
"B005YTY38C-A3CHD8Q6ZNWMH3",3
"B005YTY38C-A3DJE3JEL0GESW",4
"B005YTY38C-A3Q68T7NR22WMF",5
"B005YTY38C-A3TMOP4FD43DBT",5
"B005Z9IQE8-A15D1D2B5ZTRG0",1
"B005Z9IQE8-A2COHXV11GBAG1",5
"B005Z9IQE8-A2F2TVSR79QJ8I",5
"B005Z9IQE8-A2X1CJU57CVZK2",5
"B005Z9IQE8-A3J7NL79LOVC43",2
"B005Z9IQE8-A3QHXX62829FTX",2
"B005Z9IQE8-AISA6VRTCECDC",2
"B005Z9IQE8-AQ4R6KA7KT31P",1
"B0062ICRGE-A11L7N8TUDA6SB",5
"B0062ICRGE-A14A088ESR35FT",5
"B0062ICRGE-A15MVBAPWGNSR3",5
"B0062ICRGE-A177TRCQATBTM",2
"B0062ICRGE-A189CGEIHO22UU",5
"B0062ICRGE-A18G61Y5D4XLMH",1
"B0062ICRGE-A19JBUODUWSJPH",1
"B0062ICRGE-A19Q4BL867QFAN",5
"B0062ICRGE-A1A8T5WO33EWLO",2
"B0062ICRGE-A1CXJ5J6M4LC2Z",2
"B0062ICRGE-A1F5ZBN09EBFER",2
"B0062ICRGE-A1H1CAITEE4PF5",1
"B0062ICRGE-A1HIDXHNFFYH40",5
"B0062ICRGE-A1HJB78BXDBIEV",2
"B0062ICRGE-A1L8GQJ8CHYI07",1
"B0062ICRGE-A1LM76TVI6XVAS",5
"B0062ICRGE-A1MRKKZKEB485W",5
"B0062ICRGE-A1PDYJ7D9YU7LP",2
"B0062ICRGE-A1Q0N6CJIIY6MB",2
"B0062ICRGE-A1QV8P188GA3VS",1
"B0062ICRGE-A1R2VIS2A7Z1FB",1
"B0062ICRGE-A1T2RLIH6NWQN1",3
"B0062ICRGE-A1TO1F9N90CUR8",2
"B0062ICRGE-A1UWA6D58U1S6M",3
"B0062ICRGE-A1VW4ZP6D83JMA",1
"B0062ICRGE-A1YGX7PB5Z56AV",5
"B0062ICRGE-A1ZGA0X5AJ5MC4",5
"B0062ICRGE-A1ZIEFAX42JRM5",1
"B0062ICRGE-A1ZLXDC93WS9DU",4
"B0062ICRGE-A1ZQOCPPD6HYUF",1
"B0062ICRGE-A203Y7NXK28CPJ",1
"B0062ICRGE-A213DPAP668A0E",1
"B0062ICRGE-A27O1517RY6Z1J",1
"B0062ICRGE-A27W2MRXU8G5HA",2
"B0062ICRGE-A27ZF5RXSK5MTE",1
"B0062ICRGE-A28NMGOWSUV89P",4
"B0062ICRGE-A2AKFJPNYAA6NX",1
"B0062ICRGE-A2AOCU34GN05EU",5
"B0062ICRGE-A2CVDR7YVB806Y",5
"B0062ICRGE-A2D2R7AHHVEDIL",5
"B0062ICRGE-A2F6O29NCU7QE4",1
"B0062ICRGE-A2G4KZ6OPQ5IP9",2
"B0062ICRGE-A2H0DWBZLAC5KU",1
"B0062ICRGE-A2I3CG0OEFHH05",1
"B0062ICRGE-A2IMV7VWIX9LZW",1
"B0062ICRGE-A2JUHER02WTEH7",2
"B0062ICRGE-A2K2O7ZXLQF6B0",5
"B0062ICRGE-A2KN3X8HW2SU2N",1
"B0062ICRGE-A2L52TUPOGDR1N",4
"B0062ICRGE-A2M0GGGAVIL7KF",5
"B0062ICRGE-A2M4CWDMNUTZX5",5
"B0062ICRGE-A2MCNWW5UV7N7D",5
"B0062ICRGE-A2QNQBZ26B0M8X",1
"B0062ICRGE-A2RXNA8HWIBGLC",2
"B0062ICRGE-A2T1XQB6LZ7LXM",2
"B0062ICRGE-A2UDN0FKU4SHNP",2
"B0062ICRGE-A2WLLB8CQ5VFG2",4
"B0062ICRGE-A30AZ406PIOJUV",4
"B0062ICRGE-A30QPCW4BEPE9P",5
"B0062ICRGE-A30ZXBQ25ZC53M",1
"B0062ICRGE-A33KJ529TUNL1M",1
"B0062ICRGE-A33PZ4C3MWHONT",1
"B0062ICRGE-A34691VJ125YDN",5
"B0062ICRGE-A34AOU4YT5RIC3",2
"B0062ICRGE-A37NLWVZF9S3WK",4
"B0062ICRGE-A382M6CADGDNJV",5
"B0062ICRGE-A39PDZJQ7LQ5HI",2
"B0062ICRGE-A39R8WDCRCQEN3",5
"B0062ICRGE-A39WEJ9165RNDR",5
"B0062ICRGE-A3C3MGMQAB0EKZ",5
"B0062ICRGE-A3E4WOGL969EJI",2
"B0062ICRGE-A3ENL2Y8KWLETX",2
"B0062ICRGE-A3GALH901I5YB3",5
"B0062ICRGE-A3GYWGKQDKIMZ",4
"B0062ICRGE-A3HMLZ8YX5SYOD",5
"B0062ICRGE-A3K0QI4RCGP4MY",1
"B0062ICRGE-A3K53NNN5KGVB4",4
"B0062ICRGE-A3KC0SDXX26FGF",5
"B0062ICRGE-A3M8028WCMSUH",2
"B0062ICRGE-A3PQXS6ISB7OO3",3
"B0062ICRGE-A3QHHR6VBC1PKP",2
"B0062ICRGE-A3U2SEBDA6S5JW",5
"B0062ICRGE-A3UCBIF5DLO1YB",3
"B0062ICRGE-A4VKFTDMO8PYE",1
"B0062ICRGE-A6RLMJ8LI98Q5",2
"B0062ICRGE-A7ECH0WVVK4AZ",2
"B0062ICRGE-A8R6WK84QMYC5",1
"B0062ICRGE-A9DW3IODLLHJG",2
"B0062ICRGE-ABFXC1MU0V8Z9",2
"B0062ICRGE-ABG0V4WEUFXCC",3
"B0062ICRGE-ABSVG9GJMCI42",3
"B0062ICRGE-ACHZUC4LH84IY",2
"B0062ICRGE-AFF92XQAAPRSY",1
"B0062ICRGE-AGNL22RHWG6NV",4
"B0062ICRGE-AK4CD36C8B6D5",5
"B0062ICRGE-AKJJDH1HF917R",5
"B0062ICRGE-AN6E4GHSPNA4D",4
"B0062ICRGE-ANW8OBJ47178E",1
"B0062ICRGE-AOWXOAOI6DDA3",1
"B0062ICRGE-APN6VK86OORNF",4
"B0062ICRGE-AS1NE197JQLHB",2
"B0062ICRGE-ATBGYPGWE1L1C",1
"B0062ICRGE-AW07Q0OC7TZ5W",5
"B0062ICRGE-AW7G9XWIXK137",2
"B0062ICRGE-AXCC4E7W7PEHS",4
"B0062ICRGE-AY6FI3G3WGAED",5
"B0063OM9CE-A16IWS8M5B1PO7",1
"B0063OM9CE-A1L5N88375YJA1",2
"B0063OM9CE-A1POVN20JDMXI7",2
"B0063OM9CE-A1VUUY04Z8KY40",5
"B0063OM9CE-A1XH4TP96FF8N5",5
"B0063OM9CE-A21GHEG2XGI4AX",5
"B0063OM9CE-A23F40SHMV0W8Q",4
"B0063OM9CE-A23WGYTV55FMSE",2
"B0063OM9CE-A29ODMCK1163C0",1
"B0063OM9CE-A2IMA7UO4T4HKC",1
"B0063OM9CE-A2L57P1JTP3DNR",2
"B0063OM9CE-A2LW3YZ5ZG4LMQ",4
"B0063OM9CE-A2RS4H4AIHPJCN",2
"B0063OM9CE-A2XISVTFHJSPBC",5
"B0063OM9CE-A31P1EYC9J2VHA",1
"B0063OM9CE-A3AVCCZ04D7OYJ",4
"B0063OM9CE-A3DXQ86N43AUK3",2
"B0063OM9CE-A3EU2EDC3JNFLR",2
"B0063OM9CE-A3H187DMKRKGO8",4
"B0063OM9CE-A3N2UZFE3A60XB",5
"B0063OM9CE-A3Q7R04QOAD96J",2
"B0063OM9CE-A3SDBGW09IF5HE",1
"B0063OM9CE-A68G9UJKQOCUI",5
"B0063OM9CE-A9GDQ62DXNILB",1
"B0063OM9CE-AI6IMNVWVQ9HE",1
"B0063OM9CE-AJFN74TDH1SVN",1
"B0063OM9CE-AMV1CEM67SWO4",2
"B0063OM9CE-ANU3RHDJ6R55R",2
"B0063OM9CE-AR7CT6F0DMH3U",1
"B0063OM9CE-AT2ST1S91A040",1
"B0063OM9CE-ATEECO8TUW32G",5
"B0063OM9CE-AV370VS0W2557",1
"B0064W9G4O-A3U0LFIDELSSIJ",1
"B0064W9G4O-A6VWU68PY4PG",5
"B006FMDVDK-A04218222UWZ0Q2V4E0I3",5
"B006FMDVDK-A08720953VICO3OCVJ4KT",1
"B006FMDVDK-A12Q98MJC6YWFK",5
"B006FMDVDK-A13T2R9P9GYL49",2
"B006FMDVDK-A15Y4DA3YTOOZW",1
"B006FMDVDK-A16PWVLPIP4QJT",1
"B006FMDVDK-A186Z93F9X3ISE",5
"B006FMDVDK-A1ALDDYWC903EV",1
"B006FMDVDK-A1C8L9EAMWEQJM",5
"B006FMDVDK-A1FHW2FZXHBLAZ",2
"B006FMDVDK-A1H621YMU1N9CZ",5
"B006FMDVDK-A1J43305H3SRVD",2
"B006FMDVDK-A1K121O6IWY086",3
"B006FMDVDK-A1MF9QUL9S7WTK",5
"B006FMDVDK-A1Q1QDD37CS04N",4
"B006FMDVDK-A1SZ1PMINMYXDI",1
"B006FMDVDK-A1TGLUMRJ6XSV1",5
"B006FMDVDK-A1TOYJDGPLQCEK",5
"B006FMDVDK-A1W4FRNQ4WDWF4",1
"B006FMDVDK-A1WEL7UTYNWZFQ",2
"B006FMDVDK-A1WI9JS5M0XQC2",5
"B006FMDVDK-A1X31E2QJSYBBS",5
"B006FMDVDK-A1Y7QFZECJ2UO",5
"B006FMDVDK-A1YF5YDFXA7SN7",1
"B006FMDVDK-A213U5KZE789VE",3
"B006FMDVDK-A23E55XE6LTC1Y",3
"B006FMDVDK-A25XZBUXY9W4HO",3
"B006FMDVDK-A27OAE16QSV3QC",5
"B006FMDVDK-A2A7042YHVCVVH",3
"B006FMDVDK-A2BEKY375NJ9HC",5
"B006FMDVDK-A2D6FXN3OAHKC0",5
"B006FMDVDK-A2F2G08RR1OGAV",2
"B006FMDVDK-A2FBEIMNX0XFF1",3
"B006FMDVDK-A2FH4K5QGF75SZ",1
"B006FMDVDK-A2J8Q41NO6Y67C",1
"B006FMDVDK-A2L350Q9IIMPE6",5
"B006FMDVDK-A2LJYEZP6EQ94Y",2
"B006FMDVDK-A2LRMJL2HUTG9P",5
"B006FMDVDK-A2N24X8CVTIAKO",2
"B006FMDVDK-A2OJQ9ENVN68H0",5
"B006FMDVDK-A2SZ1UAOI1Z98G",2
"B006FMDVDK-A2U2RLLW6OYPX1",1
"B006FMDVDK-A2VFLR8ZAVE5K4",5
"B006FMDVDK-A2W3RI6B7S5DKW",5
"B006FMDVDK-A2X7JW1MNZGHRE",1
"B006FMDVDK-A2XYQLGCWHYEIT",1
"B006FMDVDK-A2ZF6VHSD46NE5",3
"B006FMDVDK-A30XBTPA2GR4K7",1
"B006FMDVDK-A31IVSGNT58QEK",1
"B006FMDVDK-A32F8ILZQSLVR4",1
"B006FMDVDK-A32TA1MNFX2LH",5
"B006FMDVDK-A32UYK527RRS3S",1
"B006FMDVDK-A33RAE3V9OLZAY",2
"B006FMDVDK-A35463XJKG9Y19",2
"B006FMDVDK-A36EELQTK6ZYFJ",5
"B006FMDVDK-A36PPOY8QRB0D3",1
"B006FMDVDK-A3775IE7SHEKG8",2
"B006FMDVDK-A39Y702EFQOVNG",2
"B006FMDVDK-A3AV99YD9S9YTT",5
"B006FMDVDK-A3E995VEAK985V",5
"B006FMDVDK-A3FCCLICKZSAJP",1
"B006FMDVDK-A3IAJKLBX8YYU4",5
"B006FMDVDK-A3L8CX2S1VWN5B",1
"B006FMDVDK-A3M32XA0OUZZ3E",2
"B006FMDVDK-A3MJ3F7IAS559E",1
"B006FMDVDK-A3N13YRPHUCJGA",5
"B006FMDVDK-A3NLQ59GWA4ZWB",1
"B006FMDVDK-A3ODRYZ9VK0G6M",2
"B006FMDVDK-A3OO0B6MCCP3CH",1
"B006FMDVDK-A3RNVE1XCFWQPA",4
"B006FMDVDK-A3ST4BQQTYLPG5",3
"B006FMDVDK-A3SZU66IUR5BND",5
"B006FMDVDK-A3T49Z0TOW8ZCR",3
"B006FMDVDK-A3TS5Z3VVT7KWO",2
"B006FMDVDK-A8MJTIZR9L0QV",5
"B006FMDVDK-A8PFZRT4QVIOR",2
"B006FMDVDK-A8PKI1O127X3H",1
"B006FMDVDK-A9ANU57DBFJ64",3
"B006FMDVDK-AARTZXWI2L0R2",4
"B006FMDVDK-AAZ6S0QRQJB25",2
"B006FMDVDK-ABC1QY6W07BVD",5
"B006FMDVDK-ACHKRESWWGMFV",5
"B006FMDVDK-AED2CTVJLO8IR",1
"B006FMDVDK-AFP89LKKLIVS3",1
"B006FMDVDK-AH5AHKMS01W1T",5
"B006FMDVDK-AI8D2CPAMUBGI",5
"B006FMDVDK-AIANFG72E32VZ",2
"B006FMDVDK-AJZN6RVB9JQWN",2
"B006FMDVDK-ALCH2I51TLC0J",5
"B006FMDVDK-ALEJZGYIN9F10",3
"B006FMDVDK-ALF1B89LZFTE8",5
"B006FMDVDK-AM9UZNC79U73Z",2
"B006FMDVDK-AOQZHMSPB2JSL",4
"B006FMDVDK-AOVDRB8SNQQQI",5
"B006FMDVDK-AUZ2R8LOW4TTJ",1
"B006FMDVDK-AVM0SN8E4ZBLI",4
"B006FMDVDK-AW0U4D3RBA4KL",1
"B006FMDVDK-AXLYRJPOI7HKD",2
"B006FMDVDK-AXO3UQYHJVL46",4
"B006KHCLFO-A1MVSMWJHI6ONX",2
"B006KHCLFO-A1VU8X2R3OLLXT",1
"B006KHCLFO-A33MIZL5R84OKP",1
"B006KHCLFO-A3PS68MPQTW78T",3
"B006V4JWDA-A28VL8Q7DIX0N4",4
"B006V4JWDA-A2A6URL2IURD6T",1
"B006V4JWDA-A3UMFJNOAUP0OL",2
"B006V4JWDA-AYT29866Q8DE3",5
"B0071GPGTQ-A18YMFYBJ98TPO",1
"B0071GPGTQ-A1Y2G8DXPM24B5",4
"B0071GPGTQ-A2QPDGTXY5C3GM",1
"B0071GPGTQ-AJFAL9HNCHS9T",5
"B0071GPGTQ-AZOI455TWN5Y9",5
"B0074R0Z3O-A18WT82YO8GNPQ",3
"B0074R0Z3O-A1AHRX8CPIIWVZ",5
"B0074R0Z3O-A1AP5WYVUDXBSY",5
"B0074R0Z3O-A1AYI9Z31G9942",4
"B0074R0Z3O-A1BGEZHSO87L5Y",1
"B0074R0Z3O-A1EH6EYDV59WQT",2
"B0074R0Z3O-A1FOIXBXOVABX8",2
"B0074R0Z3O-A1QQZ24XNMCBTC",1
"B0074R0Z3O-A1QYHXH5EKVPRV",2
"B0074R0Z3O-A1SMUNHDWOZA9X",1
"B0074R0Z3O-A1THUDGHLX51DJ",5
"B0074R0Z3O-A1TIQNQJZ2LDNW",3
"B0074R0Z3O-A1VKJCXFGAZ66L",2
"B0074R0Z3O-A1X8WJAQPDSX0B",2
"B0074R0Z3O-A2498COWMLAE9O",5
"B0074R0Z3O-A27GEPO2KBDCHX",4
"B0074R0Z3O-A27QIWGTSDK5G8",5
"B0074R0Z3O-A284FLU3A2TXYT",4
"B0074R0Z3O-A2AA4VNNGZ272C",1
"B0074R0Z3O-A2E5ZLFPFIH8MF",3
"B0074R0Z3O-A2GGSW3HX36PS7",2
"B0074R0Z3O-A2M8B9PZQE2DQ5",4
"B0074R0Z3O-A2SUYMH4FN6TK",5
"B0074R0Z3O-A2ULEL3543XD5Q",4
"B0074R0Z3O-A2XWE8ZHA7M8VA",5
"B0074R0Z3O-A2Y5DQD0HJXBO1",1
"B0074R0Z3O-A31NEKE1C33WNB",1
"B0074R0Z3O-A34MDV3BV9LKK1",5
"B0074R0Z3O-A38B3FWV8R9RFC",5
"B0074R0Z3O-A38INGCBH2PILG",2
"B0074R0Z3O-A3B67P8R7UO5J0",2
"B0074R0Z3O-A3FSFTKR4XCDGZ",3
"B0074R0Z3O-A3GUH5ZTMOH2XA",1
"B0074R0Z3O-A4COV9T9W45K8",3
"B0074R0Z3O-A4L6AG9568PCQ",1
"B0074R0Z3O-A697KPNXTJHG2",1
"B0074R0Z3O-A83ITY2GDCFFL",3
"B0074R0Z3O-A8UR6Q5PHKW6C",5
"B0074R0Z3O-A9IK0S2FCANVZ",2
"B0074R0Z3O-AB4I5JYD67YRY",2
"B0074R0Z3O-ABL0OVV8CVLMD",3
"B0074R0Z3O-AI1JBH6NSORYS",4
"B0074R0Z3O-AJGKQDH4GP0EI",4
"B0074R0Z3O-ANPWMYGPVGFCV",5
"B0074R0Z3O-AP8BCJLBXUV3X",2
"B0074R0Z3O-AQ3Z3K539419Y",1
"B0074R0Z3O-AWHQ1RZ6EQVN3",2
"B0074R0Z3O-AXLL15K8WG5XT",2
"B0074R0Z3O-AYSNK7O4YQ2KM",1
"B0074R0Z3O-AYWENVJISESDD",1
"B0074R14TI-A04875052ZR1T5QDI0VZC",1
"B0074R14TI-A17EH58Z6MUBMX",5
"B0074R14TI-A1BMJ9E7WDFVVP",1
"B0074R14TI-A1JOY5BO71ME4Z",5
"B0074R14TI-A1SKDOLVEMER64",2
"B0074R14TI-A20ZJDGEVZMSHG",1
"B0074R14TI-A27DR7LQ19SRF9",2
"B0074R14TI-A2C2NG7HOJWFD2",5
"B0074R14TI-A2CE0GK0NKKRQ0",1
"B0074R14TI-A2GNN1G3Y8X0QI",5
"B0074R14TI-A2ICWMFM8M1689",1
"B0074R14TI-A2LW37BGLDKWBC",2
"B0074R14TI-A2N3EU8EE5IBN2",2
"B0074R14TI-A2SEG91EXPBIUW",5
"B0074R14TI-A2UJG385XN947U",5
"B0074R14TI-A2WD5Z54IADVNL",4
"B0074R14TI-A301LDN1T3I9ZI",5
"B0074R14TI-A30MK9MK5RPDPV",3
"B0074R14TI-A345YLIOC3IF6R",5
"B0074R14TI-A3DSCWGDZKKY28",1
"B0074R14TI-A3JDYX74BX9MEM",1
"B0074R14TI-A3JT4ITN3PAF8J",3
"B0074R14TI-A3KUUK7M1TS55G",2
"B0074R14TI-A3SHSYJTWVYYXY",5
"B0074R14TI-A3VEH9X13SONU6",4
"B0074R14TI-A3VK0XQ0FMQLBU",5
"B0074R14TI-A4YD3BZCS229T",5
"B0074R14TI-A50439N47CGY6",5
"B0074R14TI-A50KDPLHDMFHW",2
"B0074R14TI-A5AZEJEGBUJQ8",5
"B0074R14TI-ADS0G46X9OKHC",1
"B0074R14TI-AKJ28E07U3DW5",4
"B0074R14TI-ALUE19J3Y0CFV",1
"B0074R14TI-AMDWEZL3XW7VY",5
"B0074R14TI-AOP10DBB364OV",5
"B0074R14TI-ARRH11UQC9B9M",2
"B0074R14TI-ARSCLLWL8XIL9",2
"B0074R1D0S-A13N07M3QL8RHQ",1
"B0074R1D0S-A146ZIK3HM0KU2",2
"B0074R1D0S-A14LBNN8DA2IIG",5
"B0074R1D0S-A1CUOKRZ60R9GY",1
"B0074R1D0S-A1ENRSOLEXBE5Z",4
"B0074R1D0S-A1F127D34F30M1",5
"B0074R1D0S-A1L2SNKY46QBCR",5
"B0074R1D0S-A1L6AEJ6SVSS51",2
"B0074R1D0S-A1O06VQE5G8ZUU",1
"B0074R1D0S-A1Q0IZLOKQT72C",2
"B0074R1D0S-A1Q4RYITYTMA91",3
"B0074R1D0S-A1T4V6Y972ZOVU",3
"B0074R1D0S-A22ZHDBPYZII5W",3
"B0074R1D0S-A233RAQLM6SJZA",3
"B0074R1D0S-A23FN25ZFPXA3Q",4
"B0074R1D0S-A26FUCOCUFOALI",2
"B0074R1D0S-A29UC1TAIW6N5W",3
"B0074R1D0S-A2ASQHWOWLZGG1",2
"B0074R1D0S-A2BLYLMGI5OF0N",4
"B0074R1D0S-A2F1K4GAM60SYJ",5
"B0074R1D0S-A2G8BB1NBZGMIY",4
"B0074R1D0S-A2IIAVWNP0CFEW",1
"B0074R1D0S-A2NYTQV103NGIS",5
"B0074R1D0S-A2QBQ68F7JKOS4",3
"B0074R1D0S-A2S5LN19XRS0QF",3
"B0074R1D0S-A2Z9OLK7K34F3Y",2
"B0074R1D0S-A33S608RI39OES",5
"B0074R1D0S-A34N7F4UPQV86A",4
"B0074R1D0S-A38ASNR2J8ES3J",2
"B0074R1D0S-A3EQO4ZKO2K0JV",1
"B0074R1D0S-A3FIPWXAOLA7T2",4
"B0074R1D0S-A3JOK5O8QG23MA",1
"B0074R1D0S-A3JZZI3ODRQ051",1
"B0074R1D0S-A3RQFIJJ2TVKCS",3
"B0074R1D0S-A3UG7A97CXOWMS",5
"B0074R1D0S-A3VLVHZGSMT7D9",4
"B0074R1D0S-A3VVODS3V7V5FR",1
"B0074R1D0S-A78PJGWLCDU9X",5
"B0074R1D0S-AATR41IIFD95D",4
"B0074R1D0S-AEYEDGE18N730",4
"B0074R1D0S-AFFZMCLWGM70Q",5
"B0074R1D0S-AMJ84OXPPVMRT",4
"B0074R1D0S-AVYSZ6ZCJF7HA",3
"B0074R1D0S-AXHSLT56RNPKQ",4
"B0074R1D0S-AXYHGG5606NFJ",3
"B0074R1D0S-AYWQ74B1EZE7M",4
"B0074R1IP8-A11HINSQCXE76M",5
"B0074R1IP8-A14U1GS16U4WHO",4
"B0074R1IP8-A18VJSW4LIBI8P",2
"B0074R1IP8-A19CWCBIIQRTQ9",3
"B0074R1IP8-A1BTM3ZPYPIYFU",4
"B0074R1IP8-A1D7JQW8590HQV",2
"B0074R1IP8-A1G8RR987N829G",4
"B0074R1IP8-A1KW88EHLJCNQN",4
"B0074R1IP8-A1NW34UO4KYFYM",1
"B0074R1IP8-A1PW09NYNB3RMB",2
"B0074R1IP8-A1QGKMGBOJS9SB",4
"B0074R1IP8-A1SFR6DFZK6082",4
"B0074R1IP8-A1SKFZ330FYK7F",3
"B0074R1IP8-A1V0UOC21KODC4",2
"B0074R1IP8-A1XIPALPNWZ7FC",2
"B0074R1IP8-A1XV8IFDB3V675",1
"B0074R1IP8-A1XYKBJZDUAV9Y",2
"B0074R1IP8-A1Y0NXEVU6JAP6",5
"B0074R1IP8-A1YBLS4FG675RK",5
"B0074R1IP8-A1YDZQ0E0EFWDD",5
"B0074R1IP8-A1YYJ63K29L7KT",1
"B0074R1IP8-A20H2OZNANG6Y",5
"B0074R1IP8-A20LECRC6AG6FY",2
"B0074R1IP8-A22Q1LSHCUGF5Z",4
"B0074R1IP8-A23VN2JUFXKITG",1
"B0074R1IP8-A23WBXV3BRC0SE",5
"B0074R1IP8-A2446WQ9NMKED5",5
"B0074R1IP8-A24NZO5A0YB19T",5
"B0074R1IP8-A25ZBZSEJLXSBX",2
"B0074R1IP8-A2B3EP4KKE3PL",3
"B0074R1IP8-A2FQULQG4QW3BM",5
"B0074R1IP8-A2HSJ380OWLGWS",3
"B0074R1IP8-A2HUOMWZJNIP01",2
"B0074R1IP8-A2IE1NJ7HF0IYO",1
"B0074R1IP8-A2LVP015HEDI8R",5
"B0074R1IP8-A2MOKUHD08KTL1",3
"B0074R1IP8-A2T80RXNDL96M",5
"B0074R1IP8-A2TBA059RL7E1K",5
"B0074R1IP8-A2TSNLAD4SVFCJ",2
"B0074R1IP8-A2XF9NMIBIID97",2
"B0074R1IP8-A2XG63VHYFCEOQ",1
"B0074R1IP8-A2XX7XM4Q1A767",5
"B0074R1IP8-A2XZYYK07PE1PH",5
"B0074R1IP8-A2YGEOJC05MZ7J",5
"B0074R1IP8-A33GLHZFZDYUPO",3
"B0074R1IP8-A33H92NO38VGK3",5
"B0074R1IP8-A33ZYQNI4RMA3I",2
"B0074R1IP8-A34SYC6V55VUCA",2
"B0074R1IP8-A36M1SNYOD5CGP",1
"B0074R1IP8-A39NVSL2FK2XZY",5
"B0074R1IP8-A39X3MZ9F7JJ94",2
"B0074R1IP8-A3C6TEZ9MDTV0X",5
"B0074R1IP8-A3CNZMLJAPJDKI",2
"B0074R1IP8-A3FMI8701CMHXA",3
"B0074R1IP8-A3G0G1VH9L7BMV",2
"B0074R1IP8-A3KGFJ675GS0EW",4
"B0074R1IP8-A3QAPF9Y30FYAW",1
"B0074R1IP8-A3QKRL0ZTV06P8",3
"B0074R1IP8-A3RDPNNHOVHLBI",5
"B0074R1IP8-A3U8MKFTVZQJIC",5
"B0074R1IP8-A3UXKQ0R4ZFWRB",1
"B0074R1IP8-A4CCJE0RSNPA9",1
"B0074R1IP8-A4CSF3OLFUECA",1
"B0074R1IP8-A65C8LH4FAI97",5
"B0074R1IP8-A71RK7IIIRSE0",5
"B0074R1IP8-A7VNTVYHDLJ12",5
"B0074R1IP8-ABKNNFHAZVYE0",1
"B0074R1IP8-ABKYCUOVRJ58G",4
"B0074R1IP8-AE8WW5JIV22QW",5
"B0074R1IP8-AFP16O1TG1VUW",1
"B0074R1IP8-AGKUKD32HBJZR",2
"B0074R1IP8-AGX4R68F1QS36",5
"B0074R1IP8-AHNM73F1MHMLC",1
"B0074R1IP8-AI0HNL19DRA84",5
"B0074R1IP8-AI1JBH6NSORYS",4
"B0074R1IP8-AL3I1B9NMY9CX",5
"B0074R1IP8-AQJVSROOMWTAL",5
"B0074R1IP8-AQQK0EWSF5IV7",1
"B0074R1IP8-AQYOW9Z64T34K",1
"B0074R1IP8-AR5APCWQTI7NY",5
"B0074R1IP8-AXGETRWPB0SGB",3
"B0074R1IP8-AXLL15K8WG5XT",2
"B0074R1IP8-AYN90L6IYPUDK",5
"B0074R1PI8-A045598615D5VR34JIKMB",5
"B0074R1PI8-A10FNFOVCQFZQI",3
"B0074R1PI8-A10NN9026RIW8B",1
"B0074R1PI8-A13AXUWSX9ZOQF",1
"B0074R1PI8-A15RSG6KSAA5I",4
"B0074R1PI8-A16037V9YE73W1",5
"B0074R1PI8-A17HGL6V693BDT",2
"B0074R1PI8-A1A1QRUQF1XQX9",5
"B0074R1PI8-A1CYGKQQ5K5IN0",5
"B0074R1PI8-A1D087OQWBPODK",2
"B0074R1PI8-A1F6L5E5ZDP5J3",2
"B0074R1PI8-A1HD30Z9U1CTIP",5
"B0074R1PI8-A1LRQ512L30D8J",5
"B0074R1PI8-A1OF7LWON9L1N3",2
"B0074R1PI8-A1OFMASZPPAURQ",2
